,text,polarization
309,"Another Michael Phelps record has fallen. American swimmer Caeleb Dressel eclipsed Phelps' world record in the 100-meter butterfly Friday at the world championships in South Korea.Dressel's record swim comes just two days after Phelps' world record in his signature event, the 200-meter butterfly, was broken by 19-year-old Hungarian Kristof Milak, whose 1:50.73 mark bested Phelps' 1:51.51 time. Dressel, a two-time Olympic gold medalist who specializes in the sprint events, set the record in a semifinal heat with a time of 49.50 seconds — shaving 0.32 seconds off Phelps' mark that he set at the 2009 world championships. PHELPS' COACH:Speaks about podium snub controversyFIRST RECORD DOWN:'Bittersweet' seeing Phelps' 200m fly record brokenThe 22-year-old swimmer will be a heavy favorite in Saturday's final, as he was 1.44 seconds ahead of Russia's Andrei Minakov, who had the second-fastest qualifying time. “Just the standard that Michael set, wanted to go after it,” Dressel told reporters after the heat. “I hope he was happy watching me do that.”Dressel also holds American records in the 50-meter and 100-meter freestyle and the 50-meter butterfly. He won both his Olympic gold medals at the 2016 Rio Games on relay teams, including one with Phelps on the 4x100-meter freestyle.The University of Florida graduate is expected to star at the Tokyo Games next summer, having won seven gold medals at the 2017 world championships, only the second American to ever do so -- behind Phelps. ",0.0
310,"Fox News Flash top headlines for August 14 are here. Check out what's clicking on Foxnews.comNorth Carolina Tar Heels women’s basketball guard Leah Church shot 38 percent from the three-point line during her sophomore season and apparently is taking her shooting ability to the next level.Church, now a junior, went viral over the weekend for sinking three consecutive long three-point shots while shooting over her head with her back to the basket. The video, posted on Twitter on Saturday, had been viewed more than 1 million times as of Wednesday afternoon.OLLIE WINS RULING ON UNION PROTECTION IN FIGHT OVER FIRINGChurch, who is from Purlear, N.C., told the Associated Press she was trying to make at least two-in-a-row in the driveway of her family’s home. She said she asked her mother to film her just in case she was able to make the shots.“I was just going to post it on my Instagram account because I sometimes post just little trick-shot things or shooting,” she said. “Then when it does take off, it's kind of neat.”It’s not the first time Church has been in the spotlight.CLICK HERE TO GET THE FOX NEWS APPShe went viral for making 120 three-point shots in five minutes in 2015 and 55 consecutive three-point shots in 2016.The Associated Press contributed to this report.",0.0
311,"As the 2019 NFL season hits the turn, the league still features two undefeated teams (the Patriots and 49ers) —just the 10th time in the Super Bowl era there have been two teams to reach at least 7-0 in the same campaign.The Niners don't seem to be in much peril Thursday against the underdog Cardinals, though divisional games tend to be closer than we often expect.However the Patriots could have their hands full Sunday night against Baltimore's second-ranked scoring offense, led by Lamar Jackson, who should give New England's historically stingy defense its stiffest test of the young campaign.",0.0
312,"The All Pro wide receiver signed with the Patriots after the Oakland Raiders released him earlier today.Wide receiver Antonio Brown signed with the New England Patriots Saturday, hours after he was cut by the Oakland Raiders before ever playing a game for the team.Brown posted a photoshop on social media of himself in a Patriots jersey with the hashtags #godsplan and #rewritestory. The Instagram post was soon liked by New England receiver Julian Edelman, who already was splitting quarterback Tom Brady's attention with one troublemaking receiver, Josh Gordon.The signing brought an official end to Brown's short, tumultuous time with the Raiders, which was marked by confrontations with General Manager Mike Mayock, a wiretapped phone call with head coach Jon Gruden, a cryotherapy session resulting in frostbite and an ongoing issue with finding the right helmet after his previous one was phased out by NFL.Brown's agent, Drew Rosenhaus, confirmed the signing to The Associated Press. Brown had been scheduled to earn up to $50 million from Oakland over the three-year deal. Instead, the Patriots guaranteed him $9 million this season, with the potential to earn up to $15 million.ANTONIO BROWN RELEASED BY OAKLAND RAIDERS AFTER FRACTURED OFF-SEASON, REPORTED FEUD WITH GM OVER FINES, MONEYBrown had requested his release from the Raiders in an Instagram post earlier Saturday, which followed a self-promotional video he released late Friday that included a recording of a telephone conversation between himself and Gruden. The release request came in a fit of pique from Brown about his latest fine, over an outburst at Mayock during practice. That fine allowed the Raiders to void more than $29 million in guarantees over the next two years in Brown's contract if he wasn't on the team.After receiving word of his release, Brown posted a video in which he yelled ""free!"" to the camera and ran outside while flapping his arms like a bird.""We just exhausted everything,"" Gruden said. ""We tried every way possible to make it work. All I'm going to say is, it's disappointing.""The Raiders traded two mid-round draft picks to Pittsburgh for the game's most prolific receiver and gave him a three-year contract worth $50.1 million that now is void; Brown could still file a grievance to recover the guaranteed money.The moves on Saturday follow a week in which Brown posted a letter on social media detailing $54,000 in fines for missing team activities. (ESPN reported that he would be fined  a total of $215,073 for conduct detrimental to the team.)Brown was banished for one day, then returned to the team and apologized in a meeting and in a brief public statement. Gruden said the plan was for Brown to play in the opener Monday night against Denver, but that changed after Brown requested and was granted his release.CLICK HERE TO GET THE FOX NEWS APP""It's been crazy,"" Oakland receiver Tyrell Williams said. ""We feel how everybody else feels. It's been wild, it's been crazy, it's been unexpected. But we're going to go out there and play regardless. He made that decision. We're going to go out there and play how we're going to play.""NFL players needed to be on an active roster by 4:00 p.m. Saturday to play in this weekend's season openers, so Brown won't play against his old team, the Pittsburgh Steelers on Sunday night. He's most likely to get his first action against the Miami Dolphins on September 15. The deal reportedly can't be signed until Monday.The Associated Press contributed to the report.",0.0
313,"Two more AAF players with Alabama football roots are headed for the NFL. The Carolina Panthers announced on Monday that they’d signed offensive tackle Brandon Greene and defensive tackle T.J. Barnes to one-year contracts.Greene, an Alabama alumnus, played for the Birmingham Iron and Barnes, a former Enterprise High School standout, played for the Atlanta Legends in 2018 before the Alliance of American Football halted its season last week.Greene joined the Crimson Tide as an offensive lineman, but he switched to tight end before his redshirt-freshman season. As a sophomore, Greene moved to offensive tackle, but shifted back to tight end before the end of the season and caught a 24-yard pass in overtime against LSU. In 2015, Greene saw action as a tight end and an interior lineman. As a senior, Greene worked as a tight end, mainly as an extra blocker and in jumbo packages, but he did catch one pass.Greene went to training camp with the NFL's Chicago Bears in 2017, working mainly as a guard. The Bears released Greene as they reduced their roster from the preseason limit of 90 players to the regular-season maximum of 53.But Chicago picked up Greene for its practice squad, and he stayed there until the Bears brought him up to the active roster with two games left in the regular season. However, he didn't get on the field in either remaining contest.Greene was back in training camp with the Bears last year, but again he was released at the end of the preseason.Barnes has 21 games of NFL experience, although he hasn't played in the league since 2016.After Enterprise, Barnes played his college football at Georgia Tech. He went to training camp with the Jacksonville Jaguars in 2013 as an undrafted rookie and spent part of that season with the New York Jets.Barnes made his NFL debut with six games for the Jets in 2014. In 2015, he played in six games with the Jets and four with the Buffalo Bills. In 2016, Barnes played in five games with the Kansas City Chiefs. The Chiefs released Barnes during the 2017 offseason.Last week, center J.C. Hassenauer, another former Alabama standout who played for the Iron, signed an NFL contract, joining the Pittsburgh Steelers.FOR MORE OF AL.COM’S COMPREHENSIVE COVERAGE OF THE NFL, GO TO OUR NFL PAGEMark Inabinett is a sports reporter for Alabama Media Group. Follow him on Twitter at @AMarkG1.Alabama offensive lineman Brandon Greene tries to fire up the crowd during an SEC game against Texas A&M on Nov. 10, 2012, at Bryant-Denny Stadium in Tuscaloosa.Vasha Hunt/vhunt@al.com",0.0
314,"Fox News Flash top headlines for August 12 are here. Check out what's clicking on Foxnews.comGolfer Bryson DeChambeau was heavily criticized over the weekend by fellow golfers for his slow pace of play, prompting the PGA Tour to investigate its own policy.A video of DeChambeau that surfaced on social media Friday showed him taking more than two minutes to complete an 8-foot putt on the eighth hole of The Northern Trust tournament.PATRICK REED WINS THE NORTHERN TRUST AT LIBERTY NATIONALSeveral players slammed DeChambeau for his pace of play and the tour itself for not enacting harsher rules for slow play. DeChambeau defended the amount of time he spent on the hole, saying it looked different from what the greens book indicated. He also addressed the social media firestorm.“When people start talking to me about slow play and how I'm killing the game, I'm doing this-and-that to the game, that is complete and utter ... you-know what,” he said Saturday. “That's not fair.”PGA Tour policy allows for one minute for the first player hitting a particular shot – from the tee, the fairway, around the green – and 40 seconds for everyone else. Warning or penalties are not issued unless the group is out of position.TIGER WOODS WITHDRAWS FROM TOURNAMENT WITH OBLIQUE STRAINTyler Dennis, the tour’s chief of operations, said the tour might be able to use its ShotLink technology, which measures every shot, to help come up with a solution.“We know that the individual habits of players when they are preparing to hit a shot can quickly become a focal point in today's world, and our players and fans are very passionate about this issue,” Dennis told PGATour.com.He added: “We are currently in the process of reviewing this aspect of pace-of-play and asking ourselves, ‘Is there a better way to do it?’ We think technology definitely plays a key role in all of this and we are thinking about new and innovative ways to use it to address these situations.”Brooks Koepka said Sunday he and DeChambeau chatted about the situation. He didn’t reveal the nature of their conversation but defended DeChambeau and said he should not be singled out as the only slow player in the sport.CLICK HERE TO GET THE FOX NEWS APP“I play a different way out there,” DeChambeau said Saturday. “I take my 40 seconds that's allotted, sometimes over — absolutely. Totally agree. It's maybe 5 percent of the time. But I'll tell you that it's really kind of unfortunate the way it's perceived because there's a lot of other guys that take a lot of time. They don't talk about this matter and for me personally, it is an attack and it is something that is not me whatsoever.”DeChambeau finished 7-under for the tournament and was tied for 24th.The Associated Press contributed to this report.",0.0
316,"66Birmingham Iron vs San Antonio Commanders AAF FootballThe Birmingham Iron drew it smallest crowd of the season for today’s game against San Antonio at Legion Field, a 12-11 loss to the Commanders.The Iron announced a crowd of 6,539 for today’s game, the third home game of the Alliance of American Football’s inaugural season. Today’s attendance was significantly lower than the previous two homes games of the season.Birmingham drew just over 17,000 for its first two games, a 26-0 season-opening victory over Memphis and a 12-9 victory over Salt Lake.Weather wasn’t ideal for today’s game, with rain earlier today that gave way to cloudy skies and cool temperatures.
Note to readers: if you purchase something through one of our affiliate links we may earn a commission.",0.0
317,"Suspended LSU basketball coach Will Wade on Thursday released a statement asking that the school reinstate him, a day before the Tigers are due to play their first game in the SEC tournament.In a statement released to media, Wade argued that he acted on advice of counsel by not meeting with school officials regarding published comments by Wade from a 2017 FBI wiretap. Refusing to meet with LSU president F. King Alexander and athletics director Joe Alleva led to Wade's suspension last Friday.On the FBI wiretap, a transcript of which was published in partial form by Yahoo Sports and ESPN last Thursday, Wade discussed a ""deal"" — apparently financial in nature — he had made through a third party with then-recruit Javonte Smart, now a freshman guard for the Tigers. Smart was also held out of last Saturday's regular-season finale against Vanderbilt while the school continues to investigate the matter.Without Wade and Smart, the Tigers beat Vanderbilt 80-59 to secure a share of the SEC regular-season championship and the No. 1 seed for the conference tournament. At various points during the game, fans chanted ""Free Will Wade,"" held up homemade signs in support of the suspended coach and booed Alleva.LSU (26-5) faces the winner of Thursday's game between Florida and Arkansas in a quarterfinal game on Friday. It's unclear if Smart will be reinstated by then, though interim coach Tony Benford said Tuesday he hoped the Tigers' fourth-leading scorer (who averages 11.5 points per game) would be cleared to play soon.The full text of Wade's statement, via NOLA.com:""This morning, I advised President Alexander, Athletic Director Joe Alleva and the LSU Board of Supervisors that I would like to resume my duties as Head Basketball Coach. Last week, when the University decided to place me on administrative leave, I accepted the decision without complaint as I knew that they wanted time to reflect on the flurry of media reports. With the benefit of a week to consider the circumstances, I believe University officials should allow me to resume my duties.""I understand that in today’s hyper-intense media environment it is extremely difficult for any organization, particularly a public university, to stand firm in the face of rumors, leaks and innuendo. In this case, the simple truth is I have been placed on leave because I exercised my right not to submit to a joint LSU/NCAA interview on the exact same subject matter at issue in an impending federal criminal trial in New York. My legal counsel advised the University that it would be wholly inappropriate for me, or anyone, to submit to an interview under these circumstances.“Declining to be interviewed was a difficult decision for me, as I would like to cooperate fully with all parties, particularly LSU. To be clear, however, all I’ve done is follow the prudent advice of counsel to exercise my constitutional rights to due process. Given these facts, I don’t believe it is appropriate for me to be relieved of my duties. We have a great basketball program made up of excellent student athletes and quality coaches. The players who’ve given their all for this institution, the students and alumni who are devoted to LSU, and fans all across Louisiana and beyond deserve to see this team fulfill its destiny. I love LSU and everything it stands for. What I’m asking for is the right to do my job while exercising my constitutional rights. I don’t think that’s too much to ask.”",0.0
318,"Fox News Flash top headlines for Oct. 26 are here. Check out what's clicking on Foxnews.comIt was no question for former Atlanta Falcons wide receiver Mohamed Sanu that when he was traded to the New England Patriots this week he would be giving up his No. 12 jersey, as star quarterback Tom Brady already held that number.What he didn’t expect was for the six-time Super Bowl Champion to offer it up.NEW YORK GIANTS’ GOLDEN TATE RESPONDS TO JALEN RAMSEY AFTER RAMSEY DUMPS TATE’S SISTER FOR VEGAS DANCERSanu told reporters following Friday’s practice that Brady messaged him on Instagram to welcome him to the team but more importantly to offer for Sanu to keep his number.
      The Patriots picked up Sanu for the Falcons Tuesday in exchange for a second-round pick in the 2020 <a data-cke-saved-href=""https://www.foxnews.com/category/sports/nfl"" href=""https://www.foxnews.com/category/sports/nfl"">NFL</a> draft. 
      (AP)“He DM’d me when I first got traded. He said ‘Welcome’ and everything like that, how he’s excited, and then he said if I wanted 12 I could get it and I was like and I was like ‘Nah I’m good. You got that, I’ll change to 14.’”NEW ENGLAND PATRIOTS ACQUIRE MOHAMED SANU FROM ATLANTA FALCONSWhen asked if he offered Brady anything in return, Sanu laughed and said “No, I’ll just go out there and do my job and let him be great.”The Patriots picked up Sanu for the Falcons Tuesday in exchange for a second-round pick in the 2020 NFL draft.Sanu has had the no. 12 jersey for his entire NFL career but the change doesn’t seem to bother him much.“It’s awesome. I love it. Me and Tom are having fun out there,” he told a reporter for the Providence Journal. “It’s like we’ve known each other for awhile. We’ve been on the same page.”CLICK HERE TO GET THE FOX NEWS APP Brady is synonymous with the no. 12 jersey as well. His health and wellness company is in fact called TB12.",0.0
319,"Fox News Flash top headlines for July 2 are here. Check out what's clicking on Foxnews.comAlyssa Naeher faced enormous pressure and had big cleats to fill as she entered this Women’s World Cup as the replacement for legendary goalkeeper Hope Solo.With the eyes of the nation on her Tuesday, Naeher cemented her place in U.S. soccer lore with one huge save during the Americans' semifinal match against England.CLICK HERE FOR COMPLETE WOMEN'S WORLD CUP COVERAGEEngland was awarded a penalty kick late in the second half after the referee consulted a video replay and ruled that Becky Sauerbrunn had fouled England's Ellen White inside the box.Stephanie Houghton lined up to take the shot and Naeher shut her down.ALEX MORGAN, ALYSSA NAEHER LIFT US OVER ENGLAND TO ADVANCE TO WOMEN'S WORLD CUP FINALThe penalty save, the first by a U.S. goalkeeper in regular time at the World Cup, was the moment the U.S. needed to hold on to their 2-1 lead and progress to Sunday's final. The U.S. got goals from Christen Press and Alex Morgan to back up Naeher.Before Naeher stepped into goal against Thailand in the tournament opener, she faced repeated questioning about how she was going to fill the void left by Solo. Finally, teammate Julie Ertz stepped in and pleaded for Naeher to be given a chance.“No one’s just given her time yet. We know who she is. We train with [Naeher] every single day. We know how good she is,” Ertz said of her teammate.
      United States goalkeeper Alyssa Naeher saves a penalty shot taken by England's Steph Houghton during the Women's World Cup semifinal soccer match between England and the United States, at the Stade de Lyon, outside Lyon, France, Tuesday, July 2, 2019. (AP Photo/Alessandra Tarantino)
      Naeher had praised the legacy Solo had left but now is on the verge of creating one of her own. Naeher has only allowed three goals during this Women’s World Cup.CLICK HERE TO GET THE FOX NEWS APPThe U.S. will meet the winner of Sweden and the Netherlands in the World Cup final. The final will be played on Sunday at 11 a.m. ET.",0.0
320,"UMS-Wright coach Terry Curtis goes for career win No. 300 tonight.Future Alabama quarterbacks Taulia Tagovailoa and Paul Tyson play against each other for the second time in a month when Hewitt-Trussville visits Thompson.In north Alabama, Hokes Bluff and North Jackson battle in a game featuring two Mr. Football candidates at running back -- North Jackson's Lee Witherspoon and Hokes Bluff's Darrian Meads.Oh, and in Troy, it's the AISA tripleheader, so three champions will be crowned.Check out today’s complete schedule, with all games starting at 7 p.m. unless otherwise noted:CLASS 7AQUARTERFINALSLee-Montgomery (7-4) at Auburn (10-1)McGill-Toolen (9-2) at Central-Phenix City (11-0)Mountain Brook (9-2) at Hoover (8-3)Hewitt-Trussville (8-3) at Thompson (9-1)
CLASS 6ASECOND ROUNDSaraland (10-1) at Hueytown (9-2)Opelika (6-4) at Bessemer City (7-4)Wetumpka (9-2) at Hillcrest-Tuscaloosa (6-5)McAdory (10-1) at Spanish Fort (10-1)Homewood (9-2) at Gardendale (6-5)Muscle Shoals (9-2) at Pinson Valley (9-1)Clay-Chalkville (10-1) at Hartselle (11-0)Decatur (7-4) at Oxford (9-2)
CLASS 5ASECOND ROUNDJackson (8-3) at Ramsay (10-1)Bibb Co. (8-3) at Greenville (9-2)Demopolis (9-2) at Pleasant Grove (9-2)Briarwood Christian (9-2) at Vigor (10-1)Central-Clay Co. (8-3) at Madison Acad. (10-1), at Huntsville's Milton Frank StadiumEtowah (11-0) at Center Point (6-5)Southside-Gadsden (7-4) at Jasper (10-1)East Limestone (9-2) at Mortimer Jordan (10-1), at Clay-Chalkville High School
CLASS 4ASECOND ROUNDHillcrest-Evergreen (7-4) at Alabama Chr. (4-7)Headland (10-1) at Andalusia (7-4)Montgomery Catholic (8-3) at American Chr. (11-0)UMS-Wright (10-0) at Trinity (5-6)Oneonta (8-3) at DAR (8-3)Jacksonville (11-0) at Good Hope (10-1)Hokes Bluff (10-1) at North Jackson (11-0)Deshler (6-5) at Fayette Co. (9-2)
CLASS 3ASECOND ROUNDFlomaton (8-3) at Winfield (11-0)Pike Co. (9-2) at Thomasville (9-2)Providence Chr. (10-1) at St. James (10-1)Gordo (9-2) at Mobile Chr. (9-1)Midfield (9-1) at Westminster Christian (10-0)Piedmont (9-2) at J.B. Pennington (6-5)Randolph Co. (10-1) at Geraldine (9-2)Fultondale (9-1) at Saks (9-1)
CLASS 2ASECOND ROUNDLeroy (8-3) at Daleville (6-4)Luverne (10-1) at Abbeville (10-1)Highland Home (10-1) at LaFayette (7-3)Cottage Hill (10-1) at Ariton (8-3)Fyffe (11-0) at Colbert Co. (8-3)Red Bay (9-2) at Ohatchee (10-0)Ranburne (9-2) at Addison (9-2)Collinsville (10-1) at Aliceville (9-2)
CLASS 1ASECOND ROUNDMarengo (10-1) at Lanett (9-1)Maplesville (10-1) at Georgiana (10-1)Elba (8-2) at Linden (10-0)Wadley (8-2) at St. Luke’s (10-1)Donoho (9-2) at Mars Hill (10-1)South Lamar (11-0) at Winterboro (7-3)Pickens Co. (7-4) at Falkville (11-0)Waterloo (9-2) at Spring Garden (10-1)
AISA CHAMPIONSHIPSFriday at Troy’s Veterans Memorial StadiumCLASS A: Chambers Acad. (12-0) vs. Crenshaw Chr. (11-1), noonCLASS AA: Autauga Acad. (11-1) vs. Escambia Acad. (10-2), 3:30 p.m.CLASS AAA Bessemer Acad. (9-3) vs. Monroe Acad. (12-0), 7 p.m.
",0.0
321,"Minnesota Timberwolves center Karl-Anthony Towns had his consecutive games played streak come to an end at 303 last week due to a concussion.But in his words, ""It could have been much worse.""Towns told reporters on Monday he is ""blessed to be alive"" after a semi truck rear-ended the car he and a team trainer were in Thursday night.""In all honesty, (I) should not have made it out like I did, but I'm glad I did,"" Towns said. The two-time All-Star did not play against the New York Knicks and Milwaukee Bucks over the weekend -- the first games he's missed in his four-year NBA career.The Timberwolves announced Monday that Towns has passed all his tests and will be cleared from the concussion protocol. He's expected to be in uniform tonight when they play the Sacramento Kings.Follow Gardner on Twitter @SteveAGardner",0.0
322,"The Birmingham Iron will kick off its inaugural season in the Alliance of American Football on Feb. 10, when it squares off against the Memphis Express in a Sunday game at Legion Field.The Alliance of American Football released its 2019 season on Tuesday. The eight-team league will open its first season on Feb. 9 -- six days after the NFL's Super Bowl LIII -- when the Atlanta Legends visit the Orlando Apollos and the San Diego Fleet visit the San Antonio Commanders.The opening weekend continues the next day with the Express-Iron game and the Salt Lake Stallions-Arizona Hotshots contest.""One of the driving factors behind the vision of The Alliance was the fact that millions of Americans simply stop watching sports and playing fantasy every February, the moment a Super Bowl champion is crowned,"" said Charlie Ebersol, co-founder and CEO of the league. ""There's a significant void in the market that will now be filled with top-flight, professional football. The reception thus far in each of our eight markets has been tremendous, and unveiling our Season 1 schedule is yet another significant milestone for the league. There are exciting matchups and storylines unfolding, and The Alliance is looking forward to giving fans exactly what they want -- more football.""Birmingham will play four of its first five games at Legion Field and four of its final five games on the road.The Iron's 10-game schedule includes:Feb. 10:Feb. 16:Feb. 24:March 2:March 9:March 17:March 24:March 30:April 7:April 14:Each AAF team plays the members of its conference in home-and-away series and plays each member of the league's other conference once apiece. Birmingham is in the Eastern Conference with Atlanta, Memphis and Orlando.After the regular season, the top two teams in each conference will advance to the playoffs.The Iron's road games will be played at Georgia State Stadium in Atlanta, San Diego County Credit Union Stadium, Liberty Bowl Memorial Stadium in Memphis, Sun Devil Stadium in Tempe, Arizona, and Spectrum Stadium in Orlando.Ticket information for the Iron's games is available online.Mark Inabinett is a sports reporter for Alabama Media Group. Follow him on Twitter @AMarkG1.
",0.0
323,"Oklahoma and football coach Lincoln Riley have reached an agreement in principle on a contract extension and salary increase, according to a school release. The details of the agreement were not released.The contract terms are being finalized and will be subject to approval by the Oklahoma Board of Regents, which will meet later this month.“My family and I are very appreciative of the support the University of Oklahoma has shown,"" Riley said in a release. ""We’re thankful for the relationships we have with President Gallogly, Joe Castiglione, the OU Board of Regents and the entire Norman community. This has been a great home for us. We’ve had a great start and we’re excited for many more great years in the future.”
In his first two seasons at Oklahoma, Riley has led the Sooners to a pair of Big 12 Championships and appearances in the College Football Playoff while producing a 24-4 record, a 16-2 mark in the Big 12 and two Heisman Trophy winners. He was the 2018 Co-Big 12 Coach of the Year.“We felt it important to extend and amend Lincoln’s contract at this time as we want him at the University of Oklahoma for a long time,” Oklahoma President James Gallogly said in a release. ""He is a great coach and role model for our student-athletes. His record of success speaks for itself. “Lincoln is also the right representative for our university in such a high-profile position. I am proud to work with him and anxious to support him as he takes our program into the future.”Mark Heim is a sports reporter for The Alabama Media Group. Follow him on Twitter @Mark_Heim.",0.0
324,"Highly touted quarterback Justin Fields has notified Georgia he intends to transfer, a person with knowledge of the situation told USA TODAY Sports.The person spoke on the condition of anonymity because the school has not yet acknowledged the transfer.Fields, who backed up Jake Fromm this season, was the No. 2 overall recruit in the country just a year ago in the Rivals.com rankings. Fields’ arrival at Georgia came with immediate questions about how he would fit in the program, as Fromm had quarterbacked the Bulldogs to the national title game as a true freshman.As it turned out, Georgia never found a consistent role for Fields, who completed 27 of 39 passes for 328 yards and four touchdowns and had 42 rushing attempts for 266 yards.His most memorable play of the season came when he was supposed to run a fake punt against Alabama late in the SEC championship game with the score tied, a play that failed and ultimately paved the way for Alabama’s game-winning touchdown.Though Fields showed a few flashes of his talent, they came mostly in blowout games and it wasn’t clear that he had a path to more playing time next season with Fromm returning for his junior season in 2019.Fields was also the subject of racially bigoted comments made by a Georgia baseball player during a Sept. 29 win against Tennessee, which led to that player’s dismissal from the program after an internal investigation.Fields, from Kennesaw, Ga., just outside of Atlanta, arguably will be the most highly coveted transfer in all of college football. He is expected to appeal to the NCAA to be eligible this season.A message left with the Georgia athletics department was not immediately returned. ",0.0
326,"Wild Card Weekend saw all four home teams bounced from the playoffs, so it's only fitting that all four home teams this weekend are favored.Does Wild Card Weekend ever disappoint? We had a cold weather game, a dirty game, a vintage Aaron Rodgers performance, one of the most heartbreaking missed field goals you'll ever see, and a game in which a quarterback threw four interceptions and lost a fumble and still wasn't benched.Football is the best.Without further ado, here are my picks for the divisional round of the playoffs. Let's hope these games as fun as last weekend's.Tom Brady(Christian Petersen/Getty Images) The NFL needs to start testing for synthetic marijuana so that players will stop using it in lieu of the non-synthetic stuff. Chandler Jones' bugged-out antics, which included reportedly showing up to the police station on his own with his shirt off and voluntarily getting on his knees with his hands behind his back, led to Cris Carter to wonder on Mike & Mike if Jones was actually smoking PCP.Now, I have no idea what Jones did or didn't do, but it's generally a bad look for everyone involved (Jones, Carter, the Patriots, the NFL) when PCP is casually being floated around as an explanation for something. Especially during the playoffs!Anyway, I think Kansas City manages to keep things close in New England, but assuming Edelman and Gronk are healthy for the Pats, the Chiefs aren't winning. Still, K.C. has a stingy defensive front that should make things interesting against a wonky Pats o-line. Not to mention that a team riding an 11-game win streak is scary, even if these wins didn't come against great teams, and even for Bill Belichick.Ultimately, though, Tom Brady is Tom Brady and he's 8-1 after a playoff bye. That's not changing this weekend, though don't expect the Patriots to do to the Chiefs what the Chiefs did to the Texans.The pick: Patriots 27, Chiefs 23Story continuesAaron Rodgers(Al Bello/Getty Images) Aaron Rodgers and the Packers looked great last weekend, sure, but remember the last time these two teams played in Arizona? The Cardinals barely needed to use their offense and still cruised to a 38-8 win.The Packers obviously have some restored confidence after their road win last weekend, and the playoffs inevitably means closer games. If there's a quarterback you'd want in this situation, it's Rodgers. But the Cardinals just seem to be the all-around better team, they're coming off a bye, and I just won't ever bet against Bruce Arians, so long as he keeps wearing his suede Kangol.The pick: Cardinals 30, Packers 21Michael Bennett(Rob Carr/Getty) You have to be more than a little upset if you're a Panthers fan, right? A 15-1 regular season record gets you home field advantage and ... the Seahawks?Luckily for Carolina, this is a particularly mercurial Seattle squad that needed some Russell Wilson black magic, a timely Adrian Peterson fumble, and a miracle missed field goal to beat Minnesota. There are plenty of big brother/little brother narratives that you should expect to hear FOX tell you all about (Russell Wilson/Cam Newton; Richard Sherman/Josh Norman) and these two teams have plenty of history. This is one of those rare instances where both teams will think of as a revenge game: Seattle because they blew a 4th quarter lead against Carolina earlier this season, and Carolina because the Seahawks bounced them from the playoffs last year.Ultimately I think Marshawn Lynch will be the x-factor here. If he's healthy, he makes Seattle's offense really scary. I want to pick at least one underdog this weekend, and while it feels like a cop out to pick Seattle — the team everyone's picking — I like them too much to bet against. Sorry, Cam.The pick: Seahawks 27, Panthers 24Pittsburgh Steelers (+7) @ Denver BroncosPeyton Manning(Doug Pensinger/Getty) The Broncos should make sure to send Vontaze Burfict a thank-you note after this one. A hobbled Roethlisberger will be without Antonio Brown, Le'Veon Bell, and DeAngelo Williams in this one. Aside from Williams, Burfict is to thank for all these injuries.Which is a bummer, because these two teams played one of the best games of the regular season. I don't think this one will be nearly as close, but Peyton Manning could throw five interceptions. It's certainly possible!The pick: Broncos 24, Steelers 14NOW WATCH: Rams owner will have to pay $500 million to move his team to LA More From Business Insider ",0.0
327,"
        Christopher Chen, from the Trondheim Table Tennis Club in Norway, pulled off an incredible return. The 15-year-old is now a viral sporting star after that paddle hoist instantly became the most impossible table tennis highlight of the decade. (Youtube - Table Tennis Daily)Norwegian teenager Christopher Chen had no idea the can of worms he was releasing when he optimistically stuck his table tennis paddle up from the depths.The 15-year-old is now a viral sporting star after that paddle hoist instantly became the most impossible table tennis highlight of the decade.The rally has been watched by more than one million people around the world since Norwegian sports club Trondheim Bordtennisklubb initially posted the clip from a second division weekend match in Trondheim.Out of nowhere, a magical sporting moment was born.Ahead 10-4 in the first set, Chen found himself on the back foot from a series of power shots from his opponent before he was forced to desperately lunge forward straight at the base of the table to retrieve a clever drop shot.After crumpling to a mess on the floor under the table, Chen brazenly stuck his paddle up while still sitting on the deck.REUBEN FOSTER CLAIMED BY REDSKINS AFTER 49ERS DROPPED HIMHis opponent, with the entire court to aim for, sent his smash straight into Chen’s proud paddle at the perfect angle and speed for the ping pong ball to rebound off perfectly onto the other side of the table almost out of reach of the stunned aggressor.His opponent’s sliding reach for the dipping ball then dropped onto the side edge of Chen’s half of the table — snatching the point away from Chen.TEEN SHOT 7 TIMES IS HONORED BY INDIANAPOLIS COLTSIt’s now become the scene for heated debate from table tennis commentators, who have pointed out that Chen would have had the point stripped from him because the viral video shows him clutching the surface of the table with his free hand.Click for more from news.com.au.",0.0
