,Unnamed: 0,url,text,polarization
616,618.0,https://nos.nl/collectie/13855/artikel/2364390-aftreden-kabinet-rutte-iii-lijkt-onafwendbaar,"Het aftreden van het kabinet-Rutte III lijkt met het uur dichterbij te komen. Bronnen rondom het kabinet zeggen tegen de NOS dat alles erop wijst dat het einde van het kabinet onafwendbaar is. De vier coalitiepartijen hadden vanavond afzonderlijk hun wekelijkse politieke overleg en daar lag de vraag op tafel of het kabinet nog verder kan met het oog op het vernietigende rapport over de toeslagenaffaire. ChristenUnie en D66 lieten na afloop beide weten conclusies te hebben getrokken, en die morgen in de ministerraad te gaan bespreken. Dat het onderwerp bij de wekelijkse ministerraad op tafel ligt, was al aangekondigd. Asscher vertrekNadat vanmorgen PvdA-leider Lodewijk Asscher had besloten dat hij niet meer door kan gaan vanwege de discussie over zijn rol in de kindertoeslagenzaak, nam de druk op het kabinet vandaag verder toe. Een deel van de coalitie wilde eerder al dat het hele kabinet vertrekt, maar een ander deel vond in elk geval eerder deze week nog dat deze coronacrisis om een goed functionerend, missionair kabinet vraagt. Verkiezingsreces komt eraan Dat tweede deel lijkt snel af te kalven. Politiek verslaggever Wilma Borgman wijst erop dat op 12 februari het verkiezingsreces begint en dat het kabinet daarom toch al geen plannen meer heeft om nieuw beleid door te voeren. Wat dat betreft maakt het weinig uit als het kabinet nu demissionair wordt. Wat corona aangaat kan de regering gewoon blijven doorregeren, zei premier Rutte dinsdagavond zelf al: ""Daarop blijf je missionair, misschien niet officieel, maar wel mentaal."" Niets weerhoudt een demissionair kabinet ervan om bijvoorbeeld vaccinaties te regelen of teststraten in te richten. Het vertrek van Asscher heeft in meerdere opzichten extra pressie gegeven. Want volgende week is er een debat over de toeslagenaffaire. Dat zou een lastig debat worden voor de PvdA als Asscher oppositie had moeten voeren over een kwestie waar hijzelf als minister van Sociale Zaken een rol in had gespeeld.",1
618,620.0,https://nos.nl/artikel/2363394-friese-schapenhouders-willen-hek-om-provincie-om-wolf-tegen-te-houden.html,"Vijf Friese schapenhouders, verenigd in de stichting Wolvenhek Fryslân, willen dat er een hek om de provincie wordt gezet. Daarmee moet worden voorkomen dat de wolf zich in Friesland vestigt. Het hek moet meer dan 150 kilometer lang worden. Geschatte kosten: zo'n 2 miljoen euro. De boeren zeggen dat het door de komst van de wolf steeds moeilijker en duurder wordt om schapen te houden. ""Door de snelle en onbeperkte uitbreiding van de wolf verdwijnen binnen tien jaar veel dieren uit de wei."" De wolf is sinds enkele jaren terug in Nederland en wordt ook af en toe gesignaleerd in Friesland. Vorig jaar doodde een wolf die rondzwierf in de noordelijke provincies tientallen schapen. De overheid bood eerder aan de aanschaf van wolvenrasters te vergoeden aan individuele boeren. Dat is volgens de stichting niet genoeg want het levert veel extra werk op dat niet wordt vergoed. Bovendien zouden de rasters en netten het landschap te veel veranderen. Een groot hek is volgens de boeren veel effectiever en goedkoper. 'Onmogelijk plan' Het plan wordt vanmiddag gepresenteerd in Den Haag. De verantwoordelijke gedeputeerde Klaas Fokkinga staat niet achter het idee. ""Als ze letterlijk een hek om de provincie willen leggen, is dat een onmogelijk plan"", zegt hij tegen Omrop Fryslân. Onder meer omdat het hek ook land doorkruist dat in particulier bezit is. Ook buiten de politiek wordt sceptisch gereageerd. Volgens de stichting Wolf-Fencing Nederland, die boeren advies geeft over manieren om wolven te weren, is het plan nauwelijks uitvoerbaar. ""Het moet een stevig hek zijn, gecombineerd met stroomdraden. Zonder stroom lukt het niet wolven te verjagen, dan springen ze eroverheen of graven eronderdoor"", zegt een woordvoerder tegen RTV Noord. Dat beaamt ecoloog Glenn Lelieveld van het Wolvenmeldpunt. ""Een wolf houd je niet zomaar tegen, die is een meester in het vinden van een gaatje. Snelwegen, rivieren enzovoort zijn geen belemmering, laat staan een hek.""",1
619,621.0,https://nos.nl/artikel/2361493-van-kooten-arissen-richt-nieuwe-partij-op-splinter.html,"Tweede Kamerlid Femke Merel van Kooten-Arissen begint een eigen partij met de naam Splinter. Van Kooten is op dit moment onafhankelijk Kamerlid. In een interview met het AD noemt ze haar nieuwe partij een liberale beweging waarbij iedereen mee kan doen. ""Bij Splinter worden Kamerleden echt onafhankelijk en is er geen verstikkende fractiediscipline. We voeren levendige discussies, waarna een Kamerlid zelf mag bepalen wat hij of zij stemt"", zegt Van Kooten. De 37-jarige Van Kooten stapte anderhalf geleden uit de fractie van de Partij voor de Dieren, vanwege een meningsverschil over de koers. Later werd ze lid van 50Plus en daarna sloot ze zich aan bij de Partij voor de Toekomst, om die een paar maanden later weer te verlaten. De kandidatenlijst van Splinter wordt half januari bekendgemaakt.",1
621,623.0,https://nos.nl/artikel/2362122-forum-zet-wybren-van-haga-op-twee-omstreden-freek-jansen-op-zeven.html,"Forum voor Democratie heeft Wybren van Haga op plek twee van de nieuwe kandidatenlijst voor de komende Tweede Kamerverkiezingen gezet. Hij zat eerder in de Tweede Kamer namens de VVD, maar werd vorig jaar uit de partij gezet vanwege ophef over de woningen die hij in zijn bezit heeft en ging als onafhankelijk Kamerlid verder. Eerder kwam hij ook al meerdere keren in opspraak. Vorige maand sloot hij zich formeel aan bij de Kamerfractie van FvD, maar eerder werd hij al wel lid van de partij. De omstreden leider van de jongerentak van FvD, Freek Jansen, staat net als op de oude kandidatenlijst op plek 7. De jongerenafdeling raakte afgelopen jaar meerdere keren in opspraak, nadat er in WhatsAppgroepen antisemitische en homofobe uitspraken werden gedaan. De partij concludeerde in een eigen onderzoek door onder meer Van Haga overigens dat er geen grensoverschrijdende berichten waren gevonden in officiële JFvD-appgroepen. Verder staan er op de lijst veel vertrouwelingen van lijsttrekker Baudet, zoals FvD-penningmeester Olaf Ephraim op plek 3. Hans Smolders, de voormalige chauffeur van de vermoorde politicus Pim Fortuyn, staat op vier. Hij trok zich vanwege de recente interne ruzie terug als kandidaat-Kamerlid, maar keert nu dus toch terug. Theo Hiddema Eerder stond op plek twee van de kandidatenlijst oud-Kamerlid Hiddema. Hij staat nu op plek 50, als lijstduwer. Donderdag zei hij al in de Volkskrant dat hij wilde terugkeren op de lijst. In een brief aan Kamervoorzitter Arib verklaarde Hiddema zichzelf eind november nog politiek arbeidsongeschikt. In de meest recente Peilingwijzer staat Forum voor Democratie op tussen de 2 en 6 zetels. De FvD-leden spreken zich op 9 januari uit over de lijst.",1
622,624.0,https://nos.nl/artikel/2362383-gemeente-kijkt-opnieuw-naar-vrouw-die-7000-euro-bijstand-moet-terugbetalen.html,"De gemeente Wijdemeren gaat nog eens kijken naar de zaak van een vrouw met een bijstandsuitkering, die ruim 7000 euro moet terugbetalen. Ze ontving boodschappen van haar moeder en had dat aan de gemeente door moeten geven, oordeelde de rechter. Op dat nieuws volgden vele verontwaardigde reacties, online en vanuit Den Haag. Daar zag de gemeente aanleiding in om de casus opnieuw onder de loep te nemen, bevestigde wethouder Sociaal Domein Rosalie van Rijn vanochtend in het NOS Radio 1 Journaal: ""De rechter heeft ons ook gelijk gegeven, maar niet alles wat rechtmatig is, is ook rechtvaardig."" De gemeente liet gisteravond al weten altijd te kijken ""naar de individuele omstandigheden van de mensen om wie het gaat"". Daarom wil de wethouder nu onderzoeken hoe het besluit tot terugvordering in 2018 tot stand is gekomen: ""Hebben wij als gemeente de juiste balans weten te vinden? En heeft het besluit wel uitgepakt zoals de wet bedoeld heeft? Als het antwoord nee is, gaan we in overleg of we het moeten herzien. Die ruimte is er."" De vrouw schond volgens de gemeente de zogeheten inlichtingenplicht. Ze kreeg sinds eind 2015 een bijstandsuitkering, maar had ook te maken met hoge vaste lasten. Om haar te helpen deed haar moeder een keer in de week boodschappen voor hen allebei, maar dat had ze volgens die inlichtingenplicht moeten doorgeven aan de gemeente. 'Niets geleerd van toeslagenaffaire' Vanuit Den Haag werd fel gereageerd op de zaak. SP-fractievoorzitter Lilian Marijnissen en haar partijgenoot Peter Kwint schrijven op Twitter dat de overheid is verdronken in regelzucht. PVV-leider Geert Wilders schrijft op Twitter dat de overheid ""dus helemaal niets"" heeft geleerd van de toeslagenaffaire. De situatie doet ook ChristenUnie-Kamerlid Eppo Bruins denken aan de toeslagenaffaire. ""Barmhartigheid en menselijke maat moeten terug in onze wetgeving"", schrijft hij op Twitter.",1
624,626.0,https://nos.nl/artikel/2358427-duurzame-boomgaard-in-assen-wekt-ergernis.html,"Tot woede van boeren in de omgeving heeft de nieuwe landbouwcoöperatie Herenboeren Assen een stuk grasland omgeploegd. Op het land komt een 'duurzame' fruitboomgaard. Maar grasland omploegen is verboden in deze tijd van het jaar omdat er veel stikstof bij vrijkomt. De politiek wil dat de gemeente ingrijpt. Herenboeren Assen is een landbouwcoöperatie waarin 240 gezinnen samenwerken. Vanaf 1 november pacht de coöperatie ongeveer 20 hectare gemeentegrond. Onlangs werd een stuk grasland omgespit om ruimte te bieden aan de kweek van verschillende soorten groentes. Achter op het terrein moet een fruitboomgaard komen. Schadelijk lachgas Probleem is dat het zogenaamde scheuren van grasland niet is toegestaan in deze tijd van het jaar. Er komen grote hoeveelheden stikstof bij vrij. En die stikstof leidt tot de vorming van schadelijk lachgas, schreef de Wageningen Universiteit in een al twintig jaar oud rapport. Boeren die grond in de omgeving pachten en zich wel aan de regels houden, reageren boos. Een signaal dat in de politiek wordt opgepikt. ""Het is niet raar dat de boeren zich afvragen hoeveel meetstokken de gemeente erop nahoudt. Eén voor de pachtende boer en één voor de Herenboeren Assen"", zegt Henk Santing van stadspartij PLOP bij RTV Drenthe. Het CDA Assen spreekt over een voorkeursbehandeling voor de coöperatie. Intentie is de juiste De politieke partijen eisen dat de gemeente ingrijpt. Maar dat gebeurt waarschijnlijk niet. Martin de Bruin, bestuursadviseur van het Asser college, zegt tegen Dagblad van het Noorden dat de situatie wordt gedoogd omdat ""de intentie van de Herenboeren Assen de juiste is"". Herenboeren Assen laat weten ""niks te doen wat niet mag"". De coöperatie zegt dat het stuk dat nu is omgeploegd niet langer bestemd was voor voerproductie of beweiding - en dat de regels voor het scheuren van grasland daarom niet zouden gelden.",1
627,629.0,https://nos.nl/artikel/2356876-meerderheid-tweede-kamer-wil-actie-tegen-deurbeleid-religieuze-scholen.html,"Scholen mogen nooit meer leerlingen kunnen weigeren op grond van hun levensbeschouwing. Dat wil een meerderheid in de politiek al langer, en vandaag stemt de Kamer over een nieuw voorstel van de SP dat de acceptatieplicht voor alle scholen wettelijk moet gaan regelen. Mocht het tot wetgeving komen, dan kunnen bijzondere scholen zoals bijvoorbeeld reformatorische of islamitische geen leerlingen meer weigeren met een andere levensbeschouwing. Een ruime meerderheid van onder meer VVD, D66, SP, PvdA en GroenLinks is voor het plan. Maar dat de acceptatieplicht er daarna snel komt, staat allerminst vast. Discussies die raken aan onderwijs en religie liggen al heel lang gevoelig in de politiek. Woedende reacties waren er vorige week, toen minister Slob van Onderwijs het laten ondertekenen van anti-homo verklaringen op het Lodesteincollege verdedigde en naar artikel 23 verwees. Slob nam zijn uitspraken een dag later terug. Volgens de PvdA was Artikel 23 ooit bedoeld om ouders de school van hun idealen te laten kiezen. PvdA-leider Asscher vindt dat het nu ""misbruikt wordt om leerlingen te weigeren. Vanwege een taalachterstand of omdat ouders het verkeerde geloof aanhangen"". ""Minister Slob heeft deze week onbedoeld perfect gedemonstreerd waarom het echt anders moet"", zei Asscher zaterdag op NPO Radio 1. Zo'n wijziging is niet eenvoudig en gaat even duren, maar is het waard, aldus Asscher. De SP is het daarmee eens, maar het traject is lang. Met zijn voorstel wil SP-Kamerlid Van Dijk sneller een ""einde maken aan het deurbeleid dat bijzondere scholen kunnen voeren"". Van Dijk: ""Het is te zot voor woorden dat een school een kind kan weigeren omdat het niet christelijk is. Ik zie het liefst alle kinderen met elkaar naar school gaan."" Coalitiepijn? Als D66 en de VVD vandaag instemmen met het SP- voorstel, hoe zit het dan met coalitieafspraken om de vrijheid van onderwijs en artikel 23 deze regeerperiode ongemoeid te laten?",1
628,630.0,https://nos.nl/artikel/2357840-vicevoorzitter-forum-na-vertrek-baudet-beter-op-onrust-kunnen-reageren.html,"orum voor Democratie had beter kunnen reageren op de onrust die is ontstaan door de jongerenafdeling van de partij. Zo reageert vicevoorzitter van Forum Lennart van der Linden op het vertrek van Thierry Baudet als politiek leider en lijsttrekker van de partij. In het programma WNL Haagse Lobby op NPO Radio 1 noemde Van der Linden dat bijzonder jammer. ""Hij heeft zijn verantwoordelijkheid genomen en aangegeven dat hij de partij blijft steunen."" Baudet stapt op naar aanleiding van onrust in de partij over de jongerenafdeling JFvD. Die raakte in opspraak vanwege appgroepen waarin herhaaldelijk antisemitische, extreemrechtse en homofobe opmerkingen werden gemaakt. Appverkeer tussen leden van de jongerentak werd gepubliceerd in Het Parool. Gisteren besloot het bestuur van de JFvD zich tijdelijk terug te trekken. Partijprominenten als Theo Hiddema en Annabel Nanninga riepen op de jongerenpartij op te heffen en vielen Baudet aan. Baudet en het partijbestuur wilden niet verdergaan dan een intern onderzoek. Van der Linden, tevens senator van Forum, stelt dat het achteraf beter was geweest als de leiding van de partij sneller had ingegrepen. ""Terugkijkend had dat beter gekund. In de publicatie van Het Parool zaten wel wat nieuwe feiten. Er waren eerder door klokkenluiders zorgen geuit, maar een deel van hen koos ervoor om het nu via de media te spelen. JFvD heeft zelf gezegd onderzoek in te stellen."" 'Wij zijn ons boegbeeld kwijt' Desondanks vindt hij niet dat de positie van Baudet onhoudbaar was geworden. ""Wij zeiden: doe dit niet, jij moet de klus klaren. Maar hij was er duidelijk over en dan hebben we dat te respecteren."" Baudet blijft overigens aan als Kamerlid en partijvoorzitter. Hij verwijt Baudet zelf niets. ""We zijn ons boegbeeld kwijt, de man die onze partij groot heeft gemaakt. Ik vond hem een fantastische lijsttrekker, die onze programma's inhoudelijk vormgegeven heeft. Hij heeft onder meer het klimaatdebat en EU-kritiek verder gebracht.""",1
629,631.0,https://nos.nl/artikel/2350647-segers-kabinet-politiek-onbehoorlijk-met-prostitutiewet.html,"De ChristenUnie wil dat het kabinet haast maakt met de Prostitutiewet. Partijleider Segers noemt het in een gesprek met het AD ""politiek onbehoorlijk, politiek falen zelfs"" dat er nog geen zicht op de wet is. Hij vindt dat hij aan het lijntje wordt gehouden. Over de wet zijn afspraken gemaakt in het regeerakkoord en volgens Segers is dat een van de redenen dat zijn partij meedoet aan het kabinet. In de wet moet komen dat zowel alle seksbedrijven als prostituees een vergunning moeten hebben. Klanten die gebruikmaken van een prostituee zonder vergunning zijn strafbaar. Op die manier moet onder meer mensenhandel worden tegengegaan. Segers zegt in het AD dat de VVD van staatssecretaris Broekers-Knol ""van law and order is, behalve als het om mensenhandel gaat"". Begin vorige maand zei Broekers in een Kamerdebat dat ze het wetsvoorstel ""binnenkort'' hoopt in te dienen bij de Tweede Kamer. Het lag toen nog voor advies bij de Raad van State. De staatssecretaris kondigde in dat debat ook een vergelijkend onderzoek aan naar de manier waarop andere landen met prostitutie omgaan. De regels lopen per land uiteen en variëren van verboden tot totale legalisering.",1
630,632.0,https://nos.nl/artikel/2358883-cliteurs-leidse-afdeling-conservatieve-kraamkamer-en-vrijplaats-voor-debat.html,"Na berichten over antisemitische en racistische uitlatingen die Thierry Baudet zou hebben gedaan, ligt ook Paul Cliteur onder vuur. De Leidse hoogleraar, bij wie de voormalige Forum voor Democratie-leider promoveerde, zou door de jaren heen meerdere malen zijn gewezen op de bedenkelijke uitspraken van Baudet. Maar Cliteur negeerde die signalen, schreef Geenstijl. Nu komt er een onderzoek naar ""de gegrondheid van beschuldigingen van antisemitisme binnen een afdeling van de Faculteit der Rechtsgeleerdheid"", zo maakte de Universiteit Leiden gisteren bekend. Meer informatie deelt de universiteit niet, ook niet om welke afdeling het officieel gaat. Maar duidelijk is dat het de afdeling van Cliteur betreft. In afwachting van dat onderzoek mogen de betrokkenen niet reageren. Paul Cliteur wil daarom niet op de verwijten in gaan. Decaan Joanne van der Leun van de faculteit Rechtsgeleerdheid verwijst naar de woordvoering van het college van bestuur. Geerten Waling, historicus en verbonden aan de Universiteit Leiden, kent de afdeling goed. Hij heeft samengewerkt met een aantal medewerkers van de afdeling. Waling noemt het onderzoek ""zeer kwalijk"". Volgens hem wordt nu ""een hele afdeling verdacht gemaakt"". ""Een vermoeden van antisemitisme is voldoende om jarenlang gestigmatiseerd te worden"", zegt Waling. ""Ik heb daar genoeg rondgelopen om te weten dat Cliteur of anderen van de afdeling zich nooit schuldig hebben gemaakt aan antisemitisme."" Amerikaanse leest Volgens politicoloog Merijn Oudenampsen van de Universiteit van Amsterdam, die promoveerde met onderzoek naar conservatisme in Nederland, is de afdeling een soort kraamkamer van het Nederlandse conservatieve gedachtengoed: ""Zonder hen zou er nu weinig van het conservatisme over zijn in Nederland.""",1
631,633.0,https://nos.nl/artikel/2355834-wilders-over-bedreiging-het-komt-hard-aan-om-wil-vervolging.html,"""Walgelijk"", ""pure intimidatie"" en ""een nieuw dieptepunt"". In politiek Den Haag is met afschuw gereageerd op de bedreiging van Geert Wilders. Gisteren kwam een video naar buiten waarin te zien is dat iemand schiet op een afbeelding van de PVV-leider. Het Openbaar Ministerie spreekt van een ""strafbare bedreiging"" en zegt alles in het werk te stellen om de man op te sporen en hem te vervolgen. ""Mocht hij in het buitenland zitten, dan wordt gekeken naar de mogelijkheden tot internationale rechtshulp"", laat het OM weten. Het gaat om de Turkse Nederlander Sait Cinar, die naar eigen zeggen in Turkije verblijft. In een telefoongesprek met de NOS zegt hij dat hij de video heeft gemaakt ""om te laten zien dat de overheid de moslimgemeenschap niet eerlijk behandelt"". ""Geert Wilders beledigt de hele moslimgemeenschap en dat is dan vrijheid van meningsuiting. Als ik iets doe met een profiel van hem, dan is het meteen doodsbedreiging. Het is niet rechtvaardig."" Wilders zegt dat de bedreiging hard aankomt. ""Je ziet een poster van jezelf, je ziet iemand die een echt pistool leegschiet op je hoofd"", reageert hij. Wilders noemt het inhoudelijk niet anders dan de tientallen bedreigingen die hij maandelijks krijgt. ""Dat zijn woorden, net zo erg, maar nu zie je het in beeld."" Tweede Kamervoorzitter Arib noemt het heftig. ""Het is afschuwelijk dat Geert Wilders, een gekozen volksvertegenwoordiger, al jaren een onvrij leven leeft door alle doodsbedreigingen"", zegt Arib. ""Gisteren zagen we hoe heftig zulke bedreigingen zijn."" Minister-president Rutte sluit zich daarbij en spreekt van een nieuwe dieptepunt. ""Dit gaat alle, maar dan ook echt alle perken te buiten. Ik vind dit zo walgelijk."" Minister en D66-lijsttrekker Kaag noemt de bedreiging onaanvaardbaar. ""Als je het oneens bent met politici, strijd je met woorden, niet met intimidatie. En altijd: met fatsoen.""",1
633,635.0,https://nos.nl/artikel/2358034-chaos-bij-forum-baudet-zet-leiderschapsverkiezing-door-meerderheid-bestuur-wil-hem-royeren.html,"Thierry Baudet wil leiderschapsverkiezingen bij Forum voor Democratie en stelt zichzelf daarbij kandidaat. Een meerderheid van het partijbestuur vindt dat volstrekt onacceptabel en overweegt hem nu te royeren als lid. Baudet is niet van plan op te stappen en zet zijn plannen door. In een vraaggesprek met de NOS zegt hij dat zijn critici in de partij proberen ""een ordinaire coup"" te plegen. ""Ik heb de partij opgebouwd. Als zij iets anders willen, waarom splitsen zij zich dan niet af?"" Baudet kondigde eerder vandaag op het Twitter-account van Forum aan dat er volgende week een digitale leiderschapsverkiezing wordt gehouden en dat hij zelf daarbij kandidaat is. Maar andere bestuursleden wisten daar niets van en spreken van een eenmansactie. Fungerend voorzitter Lennart van de Linden en de bestuursleden Astrid de Groot en Rob Rooken wilden Baudet daarop uit het bestuur zetten, maar dat kan statutair alleen door een Algemene Ledenvergadering. Daarom overwegen ze hem nu helemaal uit de partij te zetten, een zogeheten royement. Alleen penningmeester Olaf Ephraïm staat aan de kant van Baudet. In hun verklaring schrijven de drie bestuursleden dat de partij nu niet kan functioneren zoals het hoort, en dat Baudet de partij ernstig in diskrediet brengt. Zo heeft hij de beschikking over de sociale mediakanalen en computersystemen van Forum, anderen kunnen daar niet meer bij. Volgens Baudet hebben de andere bestuursleden de sloten van het partijkantoor in Amsterdam laten vervangen, zodat hij niet meer naar binnen kan. Vanochtend was er nog een telefonische vergadering tussen de bestuursleden. Baudet: ""Toen merkte ik dat de liefde weg was en dacht ik: de ziel van de partij is weg."" Het was voor hem de aanleiding om de leiderschapsverkiezingen uit te schrijven. ""Het zou absurd zijn als het bestuur zou zeggen dat het niet mag.""",1
635,637.0,https://nos.nl/artikel/2356000-slob-krabbelt-terug-verklaringen-die-homoseksuele-identiteit-afwijzen-gaan-te-ver.html,"Verklaringen die van ouders van leerlingen vragen om homoseksuele identiteit af te wijzen, gaan te ver. Dat zegt minister Slob van Onderwijs na de ophef over uitspraken die hij gisteren deed in een debat. De minister zegt vandaag dat goed nagegaan moet worden wat er precies staat in de verklaringen van reformatorische scholen. ""En als ze in strijd zijn met een veilig klimaat op school, dan moeten ze op een goede manier worden aangepast."" Slob kreeg veel kritiek na een Kamerdebat gisteren. Daarin ging het onder meer over reformatorische scholen die ouders van leerlingen vragen om een verklaring te tekenen waarin een homoseksuele leefwijze wordt afgewezen. Scholen hebben het recht om zo'n verklaring te vragen, zei de ChristenUnie-minister in het debat. Dat komt volgens hem voort uit de vrijheid van onderwijs en de vrijheid van godsdienst. Tegelijkertijd zijn scholen verplicht om voor alle leerlingen te zorgen voor een veilig klimaat, zei hij ook. Aan het eind van het debat kwam een Kamermeerderheid met een motie om korte metten te maken met dit soort verklaringen. De minister zei toen dat dat niet kon, omdat het strijdig is met de grondwet. Vandaag sprak Slob over ""indien nodig de wetgeving aanpassen"". Coalitie not amused ""Minister Slob is door de pomp"", zegt politiek verslaggever Ron Fresen. ""Hij noemt dit zelf een verduidelijking van zijn standpunt, maar de minister is gewoon teruggefloten door de rest van het kabinet.""De coronaministerraad vanochtend is vooral over deze kwestie gegaan, zegt Fresen. ""Dit is een groter punt geweest dan het coronabeleid. De drie andere regeringspartijen VVD, CDA en D66 hebben dit geagendeerd omdat ze op zijn zachtst gezegd not amused waren.""",1
636,638.0,https://nos.nl/artikel/2355324-amsterdamse-imam-stopt-met-vrijdagmiddagpreken-om-bedreigingen.html,"De hoofdimam van de Blauwe Moskee in Amsterdam houdt geen vrijdagmiddagpreken meer. Yassin Elforkani wordt van verschillende kanten bedreigd nadat hij had gezegd dat er wetgeving tegen het beledigen van de profeet Mohammed moet komen. De hoofdimam zegt gewend te zijn aan doodsbedreigingen. ""Dat is niet voor het eerst,"" zegt Elforkani in Het Parool. ""De politie heeft een heel dossier. Maar de laatste paar dagen word ik echt overstelpt met bedreigingen via sociale media en andere kanalen."" Hij heeft een collega gevraagd om de belangrijkste preken van de week voorlopig over te nemen. Elforkani besteedde vorige week vrijdag in zijn preek aandacht aan de gespannen situatie in Frankrijk, waar een jonge moslim een leraar vermoordde die sprotprenten van de profeet Mohammed had getoond. Volgens AT5 zei Elforkani de aanslagen te verwerpen ""met alles wat ik in me heb"". Maar hij vroeg zich ook af waarom het beledigen van Joden ""al snel antisemitisme is, terwijl het beledigen van de profeet onder de vrijheid van meningsuiting valt"". In dezelfde preek zei de imam dat politiek debat en wetgeving het goede antwoord kunnen zijn op terreur. ""Je geeft er een signaal mee af: zo doen we dat in een democratie."" Grondrechten De Amsterdamse burgemeester Halsema noemde de uitspraak van Elforkani gisteren ""onacceptabel"". ""Onze vrijheid zit verankerd in onze grondrechten en daarop zijn geen compromissen mogelijk"", zei ze in de gemeenteraadsvergadering. Volgens Halsema is kan de vrijheid van meningsuiting niet ""een beetje"" worden beperkt zodat niemand gekrenkt raakt. ""Onze grondrechten en onze vrijheid zijn er voor iedereen en zijn ondeelbaar"", benadrukte ze. Op vragen uit de raad zei ze haar mening binnenkort met Elforkani te delen. ""Ik ben het zeer met hem oneens.""",1
637,639.0,https://nos.nl/artikel/2356840-opluchting-in-kamer-over-passender-onderwijs-maar-we-zijn-er-nog-niet.html,"Een groot deel van de Tweede Kamer is te spreken over de voorgestelde maatregelen om het passend onderwijs te verbeteren. CDA-Kamerlid Rog is opgelucht dat de ""harde noten zijn gekraakt"", D66'er Van Meenen ziet een ""weg vooruit"", Kamerlid Bruins van de ChristenUnie rept over ""betekenisvolle stappen"" en de VVD spreekt van hoop. ""Ik heb jaren tandenknarsend gezien hoe leerlingen vastliepen in het systeem"", zei VVD-Kamerlid Heerema in het Kamerdebat over de eindevaluatie van het passend onderwijs. De coalitie is zichtbaar opgelucht dat minister Slob van Onderwijs dit systeem van hulp in het reguliere onderwijs aan scholieren met psychische of lichamelijke problemen met 25 maatregelen wil verbeteren. Slob belooft minder bureaucratie, betere ondersteuning en minder papierwerk voor leraren, meer inspraak voor leerlingen en ondersteuning voor vertwijfelde ouders. Het systeem van passend onderwijs blijft wel bestaan.Jarenlang is er al kritiek op het passend onderwijs. Ouders en leraren uitten hun frustratie over het doolhof van bureaucratische regels en de bijkomende werkdruk. Leerlingen konden soms geen passende plek krijgen en het aantal thuiszitters steeg de afgelopen jaren naar bijna 5000. 'Pijn en frustratie' In de Tweede Kamer vroegen niet alleen de oppositiepartijen SP, GroenLinks, PvdA en PVV, maar ook de regeringspartijen D66, VVD en CDA in het voorjaar van 2018 om actie. De Kamer vond het onacceptabel dat kinderen in de knel raakten en er geld bleef liggen bij de zogenoemde samenwerkingsverbanden. Dat zijn organisaties - in totaal zo'n 150 verdeeld over Nederland - die allemaal met een eigen aanpak overheidsgeld voor zorgleerlingen in hun regio moeten verdelen. Minister Slob kwam al die tijd niet met grote aanpassingen, omdat hij een evaluatie wilde afwachten. Die is er nu en minister Slob erkent nadrukkelijk de ""pijn en frustratie"" van ouders en het feit dat leraren het ""erg zwaar"" hebben gehad. ""Ik wilde niet de spelregels tijdens de wedstrijd veranderen.""",1
639,641.0,https://nos.nl/artikel/2355973-kritiek-op-minister-slob-je-kunt-lhbti-jongeren-niet-laten-afwijzen.html,"De uitspraken van minister Slob gisteren over religieuze scholen en homoseksualiteit zijn slecht gevallen bij onder meer belangenorganisatie COC. ""Je kunt lhbti-jongeren niet afwijzen of hun ouders een verklaring daartoe laten tekenen"", zegt voorzitter Astrid Oosenbrug. ""Als je jongeren ermee schaadt, heeft het niet zoveel meer met de vrijheid van meningsuiting te maken."" Onderwijsminister Slob krijgt veel kritiek op sociale media en in de Tweede Kamer na een debat gisteren over lessen burgerschap. Daarin zei hij dat religieuze scholen het recht hebben om ouders in een verklaring afstand te laten nemen van homoseksualiteit, zolang er maar sprake blijft van een gelijke behandeling van alle leerlingen. ""Wanneer je wordt afgekeurd om wie je bent, voel je je per definitie niet meer veilig"", twittert cabaretier Claudia de Breij. Ze schrijft dat haar middelbare school haar destijds juist steunde toen ze uit de kast kwam. Op Twitter is #Slob in Nederland momenteel een van de meest besproken onderwerpen. Programmamaker Tim Hofman heeft opgeroepen de minister te mailen een SP-motie aan te nemen, waarmee de partij een einde wil maken aan dit soort verklaringen. Een meerderheid van VVD, SP, D66, PvdA en GroenLinks is voor de motie. Pieter Moens, bestuurder van de Vereniging voor Gereformeerd Schoolonderwijs, neemt het op voor Slob. ""Eigenlijk zeggen deze Kamerleden: er mogen geen andere opvattingen zijn over homoseksualiteit."" Moens stelt dat het ondertekenen van de verklaring geen verplichting is. ""De scholen werken met een identiteitsprofiel en aan de ouders wordt gevraagd: deelt u deze opvatting? En de ouders delen deze opvatting, anders kozen ze niet voor onze scholen."" Bij de Vereniging voor Gereformeerd Schoolonderwijs zijn 180 basisscholen en zeven middelbare scholen aangesloten, met in totaal 70.000 leerlingen. Hij vindt dat al deze scholen veilig zijn voor iedereen, ongeacht geaardheid.",1
