domain,url,text,polarization,ex_text1,ex_text2,ex_text3
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/polska/news-opozycja-chce-by-nik-skontrolowala-daniela-obajtka-jest-wnio,nId,5108367","Składamy wniosek, aby Najwyższa Izba Kontroli zbadała dotacje, jakie uzyskiwały spółki powiązane z obecny prezesem PKN Orlen - poinformowali posłowie Koalicji Obywatelskiej Michał Szczerba i Dariusz Joński. - Stawiamy z posłem Jońskim bardzo konkretną tezę: im wyższa pozycja Daniela Obajtka w państwie PiS, tym wyższe dotacje - powiedział Szczerba.

Daniel Obajtek, prezes PKN Orlen /Andrzej Iwańczuk /Reporter

Posłowie KO: Michał Szczerba i Dariusz Joński przedstawili na poniedziałkowej konferencji prasowej wyniki swojej kontroli w Narodowym Centrum Badań i Rozwoju, a także Małopolskim Urzędzie Marszałkowskim, gdzie badali dotacje, jakie po 2016 roku uzyskiwały spółki powiązane z Danielem Obajtkiem.


- Gdy dowiedzieliśmy się, że Daniel Obajtek jest udziałowcem spółki, która otrzymuje dotacje z NCBR, postanowiliśmy to sprawdzić - powiedział Szczerba. - Stawiamy z posłem Jońskim bardzo konkretną tezę: im wyższa pozycja Daniela Obajtka w państwie PiS, tym wyższe dotacje - dodał.

Zaznaczyli, że dotacje otrzymywały trzy podmioty, z których w jednym udziały ma Obajtek, a w dwóch - powiązani z nim ludzie. Chodziło o takie firmy jak TT Plast, ERG Bieruń-Folie, EKOFOL Bugaj.

Spółki te zaczęły otrzymywać wysokie dotacje, odkąd w 2017 roku Obajtek został prezesem Energi, a w 2018 prezesem Orlenu.

Joński: 86 mln zł. To musi być cud 
Michał Szczerba zwracał uwagę, że np. wniosek na projekt ""Innowacyjna technologia odzysku tworzywa polimerowego"" był składany wcześniej, ale dotacja została przyznana dopiero wtedy, gdy wniosek złożyła spółka ERG Bieruń, w której udziały ma Obajtek i jego matka. Również po roku 2018 wnioski spółek powiązanych z Obajtkiem były znacznie lepiej traktowane przez Małopolski Urząd Marszałkowski, bo po tym roku współrządził tam PiS - dodał poseł.

W sumie kwota dotacji dla trzech spółek wynosiła około 86 mln zł - informowali Joński i Szczerba.

- Każdy, kto prowadzi firmy, wie, że żeby dostać tak ogromne pieniądze, to musi być cud. Większość przedsiębiorców może liczyć na dotacje kilkudziesięciotysięczne, rzadko wykraczają poza kwotę jednego miliona, a my mówimy o kwocie 86 mln zł - powiedział Joński.
",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/polska/news-senator-ludowcow-poprze-kandydata-pis-na-rpo-wskazuje-warune,nId,5108338","Do tej decyzji przybliżyłaby mnie deklaracja Bartłomieja Wróblewskiego, że - jeśli zostanie rzecznikiem - powoła na swego zastępcę kogoś o innych poglądach, np. Zuzannę Rudzińską-Bluszcz - powiedział senator PSL Jan Filip Libicki, który rozważa poparcie kandydata PiS na rzecznika praw obywatelskich.

Jan Krzysztof Libicki /Piotr Molecki /East News
W poniedziałek poseł PiS Bartłomiej Wróblewski poinformował, że zdecydował się kandydować na rzecznika praw obywatelskich. Jeszcze w ubiegłym tygodniu senator PSL Jan Filip Libicki we wpisie na Twitterze napisał, że ""skłania się do poparcia posła Wróblewskiego"".


Libicki pytany, czy podjął już decyzję w tej sprawie, odparł: ""Trudno żebym podjął decyzję, jeśli nie wiemy nawet, czy kandydat zostanie zgłoszony, na razie jest informacja, że jest kandydatem do zgłoszenia"". Przyznał jednocześnie, że zastanawia się nad tym.

Pytany, co musiałoby się stać, żeby udzielił swego poparcia dla kandydatury posła PiS, jeśli powołałby go Sejm, odparł: ""To jest pytanie o to, jakich kandydatów na swoich zastępców wskazałby pan Wróblewski"". - Gdyby na przykład była taka sytuacja, że pan Wróblewski na posiedzeniu sejmowej komisji sprawiedliwości mówi: chciałem powiedzieć, że w momencie, w którym będę wybrany, proponowałbym na swych zastępców (...) osoby o innych poglądach, to by pokazywało pewną jego niezależność od obozu PiS - dodał.

Jak powiedział, taka zapowiedź ""przybliżyłaby go"" do zagłosowania za kandydaturą Wróblewskiego.

Dopytywany, czy ma na myśli jakieś konkretne osoby, które mogłyby zostać zastępcami RPO, odparł, że ""nie ma na myśli żadnej konkretnej osoby, to jest pytanie, kto by to mógł być"". Dopytywany, czy mogłaby to być była kandydatka na RPO mec. Zuzanna Rudzińska-Bluszcz, stwierdził: - Mogę powiedzieć tak: uważam, że to byłby ciekawy ruch.

- Gdyby Wróblewski zadeklarował, że po wyborze zaproponuje jej takie stanowisko i ona by o tym powiedziała: tak, mogę na ten temat rozmawiać, to byłby oczywiście ruch, który przybliżyłby mnie do głosowania za jego kandydaturą - powiedział Libicki. Według niego również ""wielu innych senatorów"" mogłoby w takim przypadku zacząć myśleć, ""czy nie warto byłoby tego zrobić"".

Już trzykrotnie próbowano wybrać następcę Bodnara
RPO powołuje Sejm za zgodą Senatu na wniosek marszałka Sejmu albo grupy 35 posłów. Jeżeli Senat odmówi wyrażenia zgody na powołanie rzecznika, Sejm powołuje na to stanowisko inną osobę. Kandydatów na RPO można zgłaszać w Sejmie do 19 marca.



Czytaj więcej na https://wydarzenia.interia.pl/polska/news-senator-ludowcow-poprze-kandydata-pis-na-rpo-wskazuje-warune,nId,5108338#utm_source=paste&utm_medium=paste&utm_campaign=chrome",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/polska/news-prof-ernest-kuchar-coraz-wiecej-osob-mlodych-choruje-na-covi,nId,5108296","Coraz częściej na COVID-19 chorują osoby młode, na szczęście rzadko ciężko - powiedział prof. Ernest Kuchar z Warszawskiego Uniwersytetu Medycznego. W jego ocenie obecnie najważniejsza jest nie tyle liczba nowych zakażeń, co jej wpływ na obłożenie szpitali oraz zgony.

- Tendencja jest ewidentnie wzrostowa. Kiedy będzie szczyt tej fali? Nikt z nas tego nie wie. Pamiętajmy jednak, że sama liczba zakażeń nie mówi nam o tym, jakie są ich konsekwencje. 11 tys. zakażeń bezobjawowych bądź skąpo objawowych to lepsza sytuacja, niż pięć tys. ciężkich zakażeń wymagających hospitalizacji. Na szczęście coraz szersza grupa osób starszych i schorowanych jest zaszczepiona - powiedział ekspert.

3 kroki do wymiany walut online. Zobacz jakie to proste. Sprawdź co zrobić, aby odebrać 1000 punktów na wymianę po średnim kursie.

Zdaniem prof. Kuchara zdecydowanie wzrósł udział zakażeń wśród osób młodych. Wynika to z ich mobilności, z ich zdecydowanie szerszej sieci kontaktów.

- To samo w sobie nie jest złe, bo młodzi rzadko chorują ciężko. Dlatego trzeba patrzeć wnikliwie na zajęte miejsca w szpitalach, a także na liczbę zgonów. One nie powinny mimo wysokich liczb zakażeń gwałtownie rosnąć. Mimo wszystko przed nami trudny miesiąc. Mam nadzieję, że od maja będzie już zdecydowanie lepiej. Dni są coraz dłuższe, coraz więcej czasu będziemy spędzali na zewnątrz, a wirus lubi zamknięte pomieszczenia - dodał prof. Kuchar.

Przyznał też, że obserwuje zjawisko ""zmęczenia materiału"", tzn. dużego lekceważenia społecznego w sprawie wszelkiego rodzaju nakazów, zakazów i ograniczeń.
",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-szczepienia-przeciwko-covid-19-polska-wysoko-w-swiatowym-ran,nId,5108280","Polska jest w europejskiej i światowej czołówce pod względem odsetka populacji, który otrzymał dwie dawki szczepionek przeciwko COVID-19. Według zestawienia Uniwersytetu Oksfordzkiego ""Our World in Data"" w Unii Europejskiej ustępujemy aktualnie jedynie Malcie. Z kolei na świecie liderem jest Izrael, a Polska znajduje się na 10. miejscu.

Z oficjalnie podawanych danych wynika, że w Polsce do piątku w pełni zaszczepiło się 4,2 proc. ludności. W Unii Europejskiej lepszy wynik ma jedynie Malta (8,7 proc.), zaś w Europie - Serbia (10,9 proc.), Norwegia (4,6 proc. do 11 marca) i Szwajcaria (4,3 proc. do 10 marca).

Konsole, gry i akcesoria – wszystko w jednym miejscu w super cenach!

Zdecydowanym światowym liderem jest Izrael, w którym obie dawki szczepionki Pfizer/BioNTech - jedynej tam stosowanej - przyjęło już 47,7 proc. populacji. Za nim są Zjednoczone Emiraty Arabskie (22,1 proc.) i Bahrajn (12,5 proc.) oraz USA (11 proc.). W pierwszej dziesiątce jest też lider w Ameryce Południowej, Chile, gdzie w pełni zaszczepionych jest 9,3 proc. mieszkańców.

SZCZEPIENIA W POLSCE. NAJWIĘCEJ DAWEK ZMARNOWAŁO SIĘ W STYCZNIU
Tuż za Polską są Dania (4,2 proc.) i Węgry (4,1 proc.), choć dane z tych krajów są z poniedziałku. W Afryce liderem jest Maroko (4 proc.).

W czołówce państw byłaby Wielka Brytania, jednak wprowadzona tam polityka odkładania drugiej dawki o co najmniej 12 tygodni oznacza, że tylko 2,3 proc. mieszkańców otrzymało dotąd pełne szczepienie. Jednocześnie już ponad 1/3 mieszkańców Wysp (34,9 proc.) dostała co najmniej jeden zastrzyk, co jest trzecim wynikiem na świecie.
",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/polska/news-wybory-prezydenta-rzeszowa-konrad-fijolek-kandydatem-opozycj,nId,5108216","Konrad Fijołek, rzeszowski radny, będzie wspólnym kandydatem opozycji w wyborach na prezydenta Rzeszowa - ogłoszono na poniedziałkowej konferencji prasowej.

Oficjalne ogłoszenie wspólnego kandydata opozycji na prezydenta Rzeszowa nastąpiło tuż po godz. 12 na konferencji prasowej zwołanej w mieście. Wzięli w niej udział liderzy partii opozycyjnych - wśród nich: Borys Budka, Włodzimierz Czarzasty, Władysław Kosiniak-Kamysz i sam kandydat.

Fijołek zapowiedział, że choć nie chce deprecjonować dorobku Rzeszowa, zamierza ""dokonać niezbędnych zmian"". Podkreślił swoje przywiązanie do miasta. - Tutaj się urodziłem, wychowałem i założyłem rodzinę - wyliczył.


Kim jest Konrad Fijołek?
Konrad Fijołek jest wiceprzewodniczącym rady miasta i byłym współpracownikiem wieloletniego prezydenta Rzeszowa Tadeusza Ferenca. Podobnie, jak on niegdyś związany był z SLD, a ostatnio pełnił funkcję szefa klubu Rozwój Rzeszowa. To właśnie ten klub już w ostatni czwartek zaproponował oficjalnie kandydaturę swojego przewodniczącego.

Wybory nowego prezydenta Rzeszowa zarządzono na 9 maja. 

Zamiar kandydowania ogłosili już: Marcin Warchoł - popierany przez ustępującego Tadeusza Ferenca oraz Solidarną Polskę, Ewa Leniart - obecna wojewoda podkarpacka, popierana przez PiS, a także poseł Konfederacji z okręgu rzeszowskiego Grzegorz Braun i były poseł Kukiz'15 Maciej Masłowski.

",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/polska/news-spotkanie-jaroslawa-kaczynskiego-z-pawlem-kukizem,nId,5108082","Pod koniec ubiegłego tygodnia doszło do spotkania Jarosława Kaczyńskiego z Pawłem Kukizem. Lider Kukiz'15 liczy, że prezes PiS poprze projekt ustawy dotyczący sędziów pokoju. - Dla mnie kluczowe są postulaty, a nie rozgrywki klanowe, ale można skorzystać z tych rozgrywek, aby przeforsować swoje postulaty, by w przyszłości takich rozgrywek już nie było - mówi Kukiz.


- Ustaliliśmy, że dalej będą trwały rozmowy o konkretnych projektach. Moje są znane, PiS ma przedstawić swoje - powiedział Paweł Kukiz.

Piękne bransoletki na każdą okazję. Spraw prezent sobie lub komuś bliskiemu.

Rozmowy dotyczyły także daniny solidarnościowej od mediów, którą Kukiz chciałby, żeby była dystrybuowana do pracowników kultury, a także o Nowym Polskim Ładzie, który w sobotę ma przedstawić PiS.

Propozycja Kaczyńskiego 
Z informacji PAP wynika, że prezes Kaczyński zaproponował, aby dalsze rozmowy odbywały się na linii wicemarszałek Sejmu, szef klubu PiS Ryszard Terlecki i były wicemarszałek Sejmu, poseł Stanisław Tyszka.

Projekty, na których poparciu zależy ugrupowaniu Kukiza, to te dotyczące wprowadzenia do polskiego porządku prawnego instytucji sędziów pokoju, zmiany ordynacji wyborczej na model mieszany czy ustawy antykorupcyjnej.

Kukiz przyznał, że w środę widział się także z liderem Porozumienia Jarosławem Gowinem. - Mnie akurat w całym środowisku Zjednoczonej Prawicy najbliższy jest ten sznyt republikański, który jest tożsamy Porozumieniu i być może w jakimś tam czasie podpiszemy porozumienie z Porozumieniem na wspieranie się wzajemne przy realizacji wspólnie ustalonych postulatów - powiedział w ubiegłym tygodniu Kukiz. 

Wcześniej rzeczniczka Porozumienia Magdalena Sroka przekazała, że od kilku miesięcy trwają rozmowy z Kukizem i jego współpracownikami. - Jest bardzo wiele wspólnych punktów programowo-ideowych, pod którymi możemy się podpisać - przyznała. - W najbliższym czasie będziemy ogłaszać punkty, w których jesteśmy zbieżni - zapowiedziała Sroka.",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/polska/news-waldemar-kraska-nastepne-tygodnie-beda-dla-nas-bardzo-ciezki,nId,5108117","Wiceminister zdrowia Waldemar Kraska podkreślił, że w najbliższych dniach będzie przybywać nowych przypadków koronawirusa. - Więcej pacjentów trafia do polskich szpitali, więcej pacjentów wymaga pomocy lekarskiej. Ta fala, z którą mamy w tej chwili do czynienia, jest inną falą, niż ta, która była na jesieni - podkreślił.

O sytuacji w krajowych szpitalach tymczasowych mówił na konferencji prasowej w Siedlcach wiceminister zdrowia Waldemar Kraska.

""Zdecydowanie cięższy przebieg COVID-19""

- W tej chwili w naszym kraju mamy przygotowanych dla pacjentów z koronawirusem 35 szpitali tymczasowych, aktywne są 22 szpitale. W aktywnych szpitalach mamy obecnie ok. 4 tysiąca miejsc przygotowanych na pacjentów z koronawirusem, w pasywnych 2,5 tysiąca. Na obecną chwilę w szpitalach tymczasowych przebywa ok. 1,5 tys. pacjentów, zajętych mamy 180 respiratorów - powiedział wiceminister. 

Kraska zaznaczył, że w tym tygodniu powinno dodatkowo w Polsce oddanych być dla pacjentów z COVID-19 4,2 tysięcy nowych łóżek. Z raportu Ministerstwa Zdrowia wynika, że obecnie w szpitalach w całym kraju jest 20 249 chorych z COVID-19, a 2084 osoby są podłączone do respiratorów.

Jak dodał, przebieg choroby ""jest zdecydowanie inny, niż na jesieni"", ""zdecydowanie cięższy"". - Pacjenci dłużej wymagają pobytu w szpitalach. Również więcej z nich trafia w tej chwili pod respirator. To jest bardzo niepokojące - mówił Kraska. 

- Ten tydzień będzie kluczowy, bo pokaże nam, na jaki poziom możemy wejść, jeśli chodzi o nowe zakażenia, prognozy oscylują wokół 20 tysięcy, więc obostrzenia, które dziś wchodzą w życie na Mazowszu i w województwie lubuskim, mają na celu to, abyśmy ograniczyli swoje kontakty - podkreślił wiceminister zdrowia.

- Stąd mój apel do Polaków, abyśmy przez te dwa-trzy tygodnie, kiedy ten szczyt trzeciej fali powinien już ustąpić, naprawdę uważali na siebie i najbliższych, żebyśmy przestrzegali restrykcji. To jest jedyna metoda, abyśmy uchronili się przed koronawirusem - zaznaczył.

",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/polska/news-posel-lewicy-andrzej-rozenek-zakazony-koronawirusem,nId,5106629","Przez rok udało się uniknąć. Niestety wreszcie i mnie dopadł"" - napisał na Twitterze Andrzej Rozenek, poseł Lewicy.
Andrzej Rozenek to kolejny polityk zakażony koronawirusem.


""Przez rok udało się uniknąć. Niestety wreszcie i mnie dopadł. Właśnie otrzymałem pozytywny wynik testu na COVID. Objawy mam prawie książkowe. Nie straciłem tylko węchu i smaku"" - napisał na Twitterze poseł Lewicy.

""Uważajcie bardzo na siebie. Dystans, dezynfekcja, maseczka"" - zaapelował.


Przypomnijmy, że również w niedzielę o zakażeniu koronawirusem poinformował wicepremier Jarosław Gowin.

",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/mazowieckie/news-warszawski-radny-koalicji-obywatelskiej-marek-szolc-przejdzi,nId,5106506","Warszawski radny Marek Szolc (Koalicja Obywatelska) przejdzie do Wiosny - dowiedział się polsatnews.pl. Polityk Nowoczesnej zostanie tym samym drugim - po Agacie Diduszko-Zyglewskiej - radnym ugrupowania Roberta Biedronia w stołecznej radzie.

Marek Szolc jest sekretarzem warszawskiej Nowoczesnej. Był także doradcą ds. ochrony środowiska klubu poselskiego N. Jest absolwentem prawa polskiego na Wydziale Prawa i Administracji Uniwersytetu Warszawskiego i francuskiego na Université de Poitiers.

W wyborach samorządowych w 2018 roku Szolc był ""jedynką"" Koalicji Obywatelskiej w okręgu obejmującym Pragę Południe i Rembertów. Został radnym, zdobywając 12 tys. 311 głosów (12,01 proc. wszystkich oddanych w tym okręgu).

Informacja o jego przejściu do Wiosny ma zostać oficjalnie ogłoszona na początku przyszłego tygodnia.
",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/polska/news-warszawa-policja-wylegitymowala-blisko-pol-tysiaca-osob-w-so,nId,5106472","W sobotę wieczorem przed stadionem przy ul. Łazienkowskiej policjanci wylegitymowali blisko pół tysiąca osób. Nakładane były mandaty karne, skierowane zostaną wnioski do sądu oraz sporządzone zostaną notatki do sanepidu - podał podkom. Rafał Retmaniak z Komendy Stołecznej Policji.
s
W sobotę na stołecznym stadionie Legii przy ulicy Łazienkowskiej Legia Warszawa zmierzyła się z Wartą Poznań. Zgodnie z obowiązującymi obostrzeniami mecz odbył się bez udziału publiczności.

Rowery i akcesoria w najlepszych cenach!

- W sobotę wieczorem kibice jednego ze stołecznych klubów piłkarskich, pomimo obowiązujących w naszym kraju obostrzeń epidemicznych, postanowili zebrać się i dopingować swoją drużynę - relacjonował Retmaniak wydarzenia, które miały miejsce przed stadionem. - Nie odnotowaliśmy natomiast większych incydentów, więc w naszej ocenie zgromadzenie przebiegało spokojnie - zaznaczył.

Jak wyjaśnił, na miejscu policjanci wylegitymowali dokładnie 495 osób, na 11 osób nałożyli mandaty karne, a także skierowali osiem wniosków do sądu i sporządzili siedem notatek od sanepidu.

""Materiał poddawany szczegółowej analizie""
Jak zaznaczył podkom. Rafał Retmaniak, zgromadzony i zarejestrowany materiał w sobotę wieczorem jest w chwili obecnej poddawany szczegółowej analizie pod kątem popełnienia wykroczeń przez osoby biorące udział w zgromadzeniu. W tym kontekście podkreślił także, że brane są pod uwagę różne aspekty wykroczeń, nie tylko te związane z zakazem zgromadzeń. - Liczby wystawionych mandatów i skierowanych wniosków do sądu mogą się oczywiście jeszcze zmienić - zastrzegł. - Personalia wylegitymowanych już znamy - dodał.

Poinformował także, że w trakcie wykonywania czynności przed stadionem policjanci zatrzymali również trzy osoby, z których dwie były poszukiwane do odbycia kary w areszcie śledczym bądź zakładzie karnym, a jedna z nich osoba miała przy sobie narkotyki",0,,,
wydarzenia.interia.pl,"https://wydarzenia.interia.pl/polska/news-umarlo-najwiecej-ludzi-od-ii-wojny-swiatowej-spor-o-dzialani,nId,5104973","Po drugiej fali pandemii umarło najwięcej ludzi od II wojny światowej – powiedział w ""Debacie Tygodnia"" w Polsat News Marcin Kierwiński (PO), zarzucając Zjednoczonej Prawicy ""bałagan"" w walce z pandemią.

Goście ""Debaty Tygodnia"" dyskutowali m.in. o szpitalach tymczasowych /Polsat News
- My was krytykujemy za ten bałagan, który zrobiliście - kontynuował Kierwiński w Polsat News. 

Czas na zmianę opon! Sprawdź najlepsze ceny!

Poseł Platformy Obywatelskiej zwracając się do Adama Bielana (Porozumienie) zarzucał mu, że z ""Jarosławem Gowinem zajmujecie się, zamiast wsparciem przedsiębiorców, kto jest prezesem Porozumienia"". - Przy drugiej fali pandemii skupiliście się na wzajemnym okładaniu - mówił Kierwiński. 

- Jeśli byśmy się nie zajęli budowaniem szpitali tymczasowych, to dzisiaj byśmy ich nie mogli otworzyć. My myślimy kilka tygodni do przodu, a wy się zajmujecie tym, co jest teraz - odparł Bielan.

- Nadal jest to samo, bałagan, robienie wszystkiego na ostatnią chwile, wprowadzenie obostrzeń bez sensu, bez logiki, bez zasad, które by dawały przedsiębiorcom ulgę i szpitale tymczasowe, z których trzynaście po prostu nie działa - wymieniał poseł PO. 

Zdaniem Bielana ""mamy do czynienia z chaosem, ale w wypowiedziach KO"". - Krytykują szpitale tymczasowe, sens ich istnienia, tymczasem ten jeden szpital na Stadionie Narodowym uratował tysiąc pacjentów - mówił w programie ""Debata Tygodnia"".

",1,,,
rmf24.pl,"https://www.rmf24.pl/raporty/raport-batalia-o-sady/fakty/news-prokuratura-domaga-sie-uchylenia-immunitetow-trzem-sedziom-s,nId,5110350","Prokuratura Krajowa domaga się uchylenia immunitetów trzem sędziom Sądu Najwyższego, którzy – jak czytamy w wydanym przez nią komunikacie – „doprowadzili do bezprawnego pobytu dwóch osób w zakładach karnych”. Polska Agencja Prasowa podaje, że chodzi o sędziów Włodzimierza Wróbla, Andrzeja Stępkę i Marka Pietruszyńskiego. Śledczy chcą postawić im zarzuty nieumyślnego niedopełnienia obowiązku. Wnioski o uchylenie trzem sędziom immunitetów skierowane zostały do Izby Dyscyplinarnej SN, która w ocenie Komisji Europejskiej nie daje gwarancji niezależności i bezstronności, a według orzeczenia Izby Pracy SN nie jest sądem.

Prokuratura domaga się uchylenia immunitetów trzem sędziom Sądu Najwyższego

Zarzuty Prokuratury Krajowej wobec sędziego Marka Pietruszyńskiego dotyczą - jak wynika z wydanego komunikatu - sprawy z 2019 roku.

""Sędzia Marek P. postanowieniem z 23 października 2019 r. wstrzymał wykonanie wyroku Sądu Okręgowego w Gdańsku z 31 stycznia 2019 r. wobec mężczyzny skazanego na 3 lata i 3 miesiące pozbawienia wolności za kradzież z włamaniem i usiłowanie kradzieży z włamaniem. Mimo ciążącego na nim obowiązku sędzia nie podjął działań zmierzających do ustalenia, czy w momencie, gdy wydawał postanowienie o wstrzymaniu wykonania wyroku, skazany odbywa karę"" - relacjonuje PK i dodaje, że mężczyzna zaczął odsiadywać wyrok we wrześniu 2019.

""Dopiero 15 listopada 2019 r. wskutek interwencji obrońcy skazanego wydano nakaz zwolnienia mężczyzny. W rezultacie zaniechania sędziego mężczyzna był bezzasadnie przetrzymywany w zakładzie karnym przez niemal miesiąc"" - stwierdza Prokuratura Krajowa.

Podobne są zarzuty PK wobec sędziów Włodzimierza Wróbla i Andrzeja Stępki.

""Sędziowie Andrzej S. i Włodzimierz W. - ten pierwszy jako przewodniczącego składu orzekającego, a drugi jako sprawozdawca - zasiadali w składzie Sądu Najwyższego, który 16 października 2019 r. uchylił wyrok Sądu Okręgowego w Zamościu z 27 lutego 2018 r. wobec mężczyzny skazanego na 2 lata pozbawienia wolności za spowodowanie wypadku w ruchu lądowym ze skutkiem śmiertelnym. Wbrew obowiązkowi nie sprawdzili, czy kara jest już wykonywana"" - pisze PK.",0,,,
rmf24.pl,"https://www.rmf24.pl/raporty/raport-koronawirus-z-chin/polska/news-koronawirus-zmiany-w-formularzu-kierujacym-na-testy,nId,5110360","Rzecznik Ministerstwa Zdrowia poinformował, że wprowadzono zmiany w formularzu internetowym, dzięki któremu pacjenci mają otrzymać skierowanie na test na koronawirusa bez udziału lekarza.

Wczoraj minister Adam Niedzielski poinformował, że wprowadzono nową ścieżkę testowania na obecność koronawirusa. Zdecydowaliśmy się na odciążenie podstawowej opieki zdrowotnej z tego, żeby zlecać za pośrednictwem lekarza badania w kierunku Covid-19. Będzie można to zrobić samodzielnie, bez konieczności korzystania z lekarza - poinformował minister Adam Niedzielski.

Wyjaśnił, że na stronie gov.pl/dom znajduje się formularz, który należy wypełnić. Dziennikarze RMF FM sprawdzili, jak działa witryna. Okazało się, że nawet zaznaczenie kontaktu twarzą w twarz z osobą zakażoną dłużej niż 15 minut, zaznaczenie gorączki, kaszlu, bólu głowy i gardła nie wystarczyło, by dostać skierowanie. Do tej sprawy odniósł się dziś Wojciech Andrusiewicz.

Rzecznik przyznał, że formularz został przeniesiony wprost z teleporady. Tam pojawiały się pewne pytania i odpowiedzi, które wskazywały na konieczność wskazywania na test. Jednym z podstawowych warunków była utrata węchu i smaku. Biorąc pod uwagę fakt, że w Covid-19 wywoływanym przez brytyjską wersję wirusa często nie występuje utrata węchu i smaku, a w pierwszej kolejności występują zupełnie inne objawy typu ból gardła, został zniesiony kategoryczny wymóg, by ten objaw się pojawił - podkreślił Andrusiewicz.

Rzecznik zaznaczył, że teraz jeśli zaznaczymy, że mieliśmy kontakt z osobą zakażoną, a ten kontakt był dłuższy niż 15 z dystansem poniżej 2 m, to zostaniemy skierowani na test. Tak samo będzie, gdy zaznaczymy, że mamy jakiekolwiek objawy sugerujące zakażenie koronawirusem.",0,,,
rmf24.pl,"https://www.rmf24.pl/news-komendant-od-konfetti-specjalista-od-bezpieczenstwa-w-lasach,nId,5110305","Doświadczenie byłego szefa podlaskich policjantów posłuży strażnikom leśnym. Daniel Kołnierowicz, który w atmosferze skandalu w zeszłym roku odszedł z funkcji komendanta, znalazł zatrudnienie w Regionalnej Dyrekcji Lasów Państwowych w Białymstoku.

A jakie jest uzasadnienie przyjęcia byłego policjanta do pracy w instytucji leśnej? ""Złożona przez niego oferta pracy, duże doświadczenie praktyczne i administracyjne związane z działaniami służb mundurowych"" - napisano w informacji, którą uzyskał nasz reporter.

To doświadczenie ma być wykorzystywane w zarządzaniu kryzysowym i pracy strażników leśnych w 31 nadleśnictwach.

Daniel Kołnierowicz - bliski człowiek Jarosława Zielińskiego
Daniel Kołnierowicz był zaufanym człowiekiem byłego wiceszefa MSWiA Jarosława Zielińskiego. Odszedł z policji po postępowaniu dyscyplinarnym wszczętym, po tym, jak nawoływał w mediach do pisania anonimów na opozycyjną posłankę.m

Był też komendantem podlaskiej policji, kiedy podczas Święta Niepodległości, obchodzonego w 2016 roku w Augustowie, ze śmigłowca Straży Granicznej sypano konfetti na głowy zaproszonych na uroczystości gości - wśród nich był Zieliński. Potem wyszło na jaw, że do wycinania konfetti zostali zobowiązani młodzi policjanci.",1,,,
rmf24.pl,"https://www.rmf24.pl/ekonomia/news-polska-wygrala-z-komisja-europejska-chodzi-o-podatek-od-hipe,nId,5110296","Polska wygrała z Komisją Europejską w unijnym Trybunale Sprawiedliwości. Sprawa dotyczy podatku od hipermarketów. Trybunał uznał, że danina, która miała wejść w życie w 2016 roku nie narusza unijnego prawa.
Polska wygrała z Komisją Europejską. Chodzi o podatek od hipermarketów
Na mocy ustawy, która weszła w życie 1 września 2016 r., Polska wprowadziła podatek od sprzedaży detalicznej. Podstawą opodatkowania był miesięczny przychód uzyskiwany przez wszystkich detalicznych sprzedawców towarów w wysokości przewyższającej 17 milionów złotych. Podatek obejmował dwa przedziały: stawkę 0,8 proc. mającą zastosowanie do przychodów między 17 mln a 170 mln zł i stawkę 1,4 proc. wobec przychodów przewyższających 170 mln zł.

Komisja Europejska uznała, że podatek jest progresywny i stanowi pomoc publiczną niezgodną z prawem UE. Wyrokiem z dnia 16 maja 2019 Sąd Unii Europejskiej, do którego Polska wniosła skargę, stwierdził jednak, że Komisja była w błędzie.
KE następnie odwołała się od wyroku Sądu UE do TSUE. We wtorek Trybunał w całości oddalił to odwołanie.

Orzekł on, że Komisja niesłusznie uznała, iż wprowadzenie progresywnego podatku od przychodów ze sprzedaży detalicznej towarów skutkowało powstaniem selektywnej korzyści na rzecz przedsiębiorstw osiągających niskie przychody związane z tą działalnością. Stwierdził też, że KE nie mogła zakwalifikować podatku jako pomocy państwa bez oparcia się na istnieniu uzasadnionych wątpliwości w tym zakresie.

TSUE orzekł, że ""w obecnym stanie harmonizacji unijnego prawa podatkowego państwa członkowskie mają swobodę w ustanawianiu systemu opodatkowania, który uznają za najbardziej odpowiedni, a więc stosowanie opodatkowania progresywnego w oparciu o obroty zależy od uznania każdego państwa członkowskiego pod warunkiem, że cechy konstytutywne rozpatrywanego środka nie wykazują żadnego elementu oczywiście dyskryminującego"".",0,,,
