url,text,polarization
vk,"Wiegel verkent Baudet: 'Hij is een aparte figuur. Ik ook een beetje' Wiegel verkent Baudet: 'Hij is een aparte figuur. Ik ook een beetje' Nee, Thierry Baudet is geen Dries van Agt en de formatie van de Gedeputeerde Staten in Zuid-Holland is 'heel andere koek' dan die van een kabinet. Toch gingen ook de gedachten van Hans Wiegel zaterdagavond naar Le Bistroquet, het Haagse restaurant waar de VVD-prominent in 1977 uitgebreid met Van Agt tafelde en zo een tweede kabinet-Den Uyl wist te verijdelen. In Le Petit Bistro in Sneek, 'een mooi klein restaurantje' met 'heel lekker eten en goede wijn', dineerde Wiegel deze keer met Baudet, een paar dagen na diens verpletterende zege bij de provincialestatenverkiezingen. Naast 'het leven' bespraken de twee de mogelijke entree van Wiegel als informateur voor de Gedeputeerde Staten in Zuid-Holland, waar Forum voor Democratie de grootste werd. Wiegel neemt graag het voortouw, al moeten de andere partijen het 'ook plezierig vinden', houdt hij een slag om de arm. 'Anders wordt het natuurlijk niks.' Baudet is erop uit zijn verkiezingswinst te verzilveren: naast Zuid-Holland werd zijn partij de grootste in Noord-Holland en Flevoland en belandde het in alle andere provincies in de topdrie. Om te voorkomen dat de 'gevestigde orde' hem zou passeren, kondigde hij daags na de verkiezingen aan dat Wiegel en publicist Paul Scheffer namens FvD in Noord- en Zuid-Holland gingen onderzoeken welke meerderheden haalbaar zijn. Iets wat Scheffer meteen tegensprak.'Daar klopt niets van', zei hij tegen NRC. 'Ik zou niet eens weten hoe dat moet.' Wiegel weet wél waar hij voor gevraagd is. Baudet is geen onbekende voor hem: de twee leerden elkaar bijna tien jaar geleden kennen tijdens een uitzending van Buitenhof. 'Daar was een meneer Verhofstadt, u kent hem wel, en die kletste als een waterval. Ineens brak Thierry in",0
pzc,"Wil krijgt een helikoptervlucht voor haar 95ste verjaardag Wil krijgt een helikoptervlucht voor haar 95ste verjaardag Zeep, bodylotion, chocolaatjes, een bos rozen. Als je 95 jaar wordt, heb je zo'n beetje alle denkbare cadeautjes wel eens voor je verjaardag gekregen. Daarom lieten de kinderen van Wil Burger uit Vlissingen dit jaar haar grootste wens in vervulling gaan: een helikoptervlucht boven Zeeland. Toen zoon Ad Burger vorig jaar terugkwam van een gezinsreis door Nieuw-Zeeland, vertelde hij zijn moeder over een helikoptervlucht met de oma van zijn kleinkinderen. ,,Mijn moeder zei: dat heb ik nou ook altijd al eens gewild. Ik dacht: dát onthoud ik."" 'Zin in' Gisteren was het dan zover: Wil Burger mocht de lucht in met een helikopter. Samen met haar 90-jarige zus Lenie Bijker uit Friesland (,,we skypen elke avond"") en schoonzoon Ad Lijnse die tot dusver 'alleen een keer verticaal' in een helikopter had gevlogen. Met twee vliegvakanties in de jaren tachtig had ook mevrouw Burger weinig vliegervaring. Maar zij was nog het minst nerveus. ,,Ik heb er zin in! We gaan toch ook wel naar Vlissingen? Ik woon in Ter Reede. Dat wil ik graag van boven zien."" Opgetogen rolden de dames hun rollator naar het platform waar de helikopter van Prince op stond. Instappen was nog even niet zo eenvoudig, maar toen ze eenmaal zaten, leken de zussen wel twee jonge meisjes die voor het eerst op schoolreis gingen. Vrolijk zwaaiend verdwenen ze tussen de wolken. En even vrolijk zwaaiend landden ze een dik half uur later. Hoe het was? ,,Geweldig!"", riep Burger. ,,Echt geweldig. Je kon alles zo goed zien. De boulevard, wat was die mooi."" Met een blik op haar kinderen: ,,Ik denk wel dat je drie keer moet gaan om álles goed te bekijken.""",0
destentor,"Wrak op Noordzeebodem blijkt een unieke vondst. raadsel koperlading Wrak op Noordzeebodem blijkt een unieke vondst. raadsel koperlading Bij de zoektocht naar de containers die het schip MSC Zoe verloor op de Waddenzee, zijn bergers op een oud schip vol koper gestuit, dat is vergaan rond 1540. Een paar stapels verwrongen, koperen platen op een pallet en een stuk hout van een paar meter lang. Op het eerste gezicht is de archeologische vondst weinig bijzonders, moet koper-expert Arie Pappot van het Rijksmuseum toegeven. En toch is hij dolgelukkig met wat het bergingsschip Geosund op 26 februari uit de Noordzee takelde. Want dankzij drie rondjes, vier cijfers en een mysterieus teken op dat koper, heeft hij het raadsel kunnen oplossen. ,,Wat er nu precies is gevonden, is echt heel bijzonder'', zegt Pappot met een glinstering in zijn ogen. Maar eerst terug naar die dinsdag in februari. De dag waarop het bergingsschip Geosund de bodem van de Noordzee afspeurt naar tientallen vermiste containers van het schip de MSC Zoe. Een flink aantal containers veroorzaakte een paar weken eerder een enorme afvalberg op de Waddeneilanden. Een groot deel is dan nog altijd niet terecht. Op sonarbeelden is net boven Terschelling een verstoring van de zeebodem te zien en dat zou weleens zo'n verloren container kunnen zijn, denkt de bemanning van de Geosund dan nog. Grijper Ze laten een grote grijper afzakken naar een diepte van 22 meter. De eerste keer komt er koper naar boven, maar er gaan nog geen alarmbellen af. Er is al van alles naar boven gehaald, dus dat er in een van de containers koper zit, is heel goed mogelijk. Pas als bij de tweede poging 23 stukken hout tevoorschijn komen, krijgt de bemanning het vermoeden dat ze weleens op een oud wrak gestuit kunnen zijn. Maritiem archeoloog Seger",0
https://nu.nl/buitenland/6087660/dodental-aardbeving-turkije-loopt-op-tot-ruim-tachtig.html,"Zeker 81 mensen zijn tot nu toe omgekomen bij de aardbeving die de West-Turkse regio Izmir vrijdag zwaar heeft getroffen, maakten lokale autoriteiten zondagavond bekend. Inmiddels zijn er ruim duizend naschokken geweest. De aardbeving trof ook het Griekse eiland Samos, waar twee mensen om het leven kwamen.In de puinhopen van ingestorte gebouwen in Izmir wordt door hulpdiensten nog steeds gezocht naar overlevenden. President Recep Tayyip Erdogan zegt de ""wonden"" van Izmir te willen helen voordat de kou en regen beginnen.Om tijdelijk onderdak te bieden aan mensen van wie de woningen verwoest zijn, heeft Turkije ruim drieduizend tenten en 13.000 bedden opgezet. In totaal zijn volgens de Turkse rampenbestrijdingsorganisatie AFAD 940 mensen gewond geraakt. Zevenhonderd mensen zijn ontslagen uit het ziekenhuis, acht bevinden zich nog op de intensive care.Zondagavond werd een zeventigjarige man gered nadat hij 33 uur onder het puin van een flatgebouw met acht verdiepingen had gelegen. Een zestienjarig meisje was onder hetzelfde gebouw begraven, maar werd na zeventien uur samen met haar hond gered.Door Turkije lopen meerdere breuklijnen van tektonische platen, waardoor er veel aardbevingen in de regio plaatsvinden. In 1999 kwamen 18.000 mensen om bij twee grote aardbevingen in het noordwesten van Turkije. Het epicentrum van de aardbeving van vrijdag lag in de Egeïsche Zee ten noordwesten van Samos en had een magnitude van 6,9.",0
https://nos.nl/artikel/2290770-de-eikenprocessierups-slaat-toe-alsof-mijn-voet-in-brand-staat.html,"De eikenprocessierups slaat toe: 'Alsof mijn voet in brand staat' ""We zaten onder de muggenbulten, dachten we. Maar er was geen mug te vinden."" Annemieke Wagenaar uit Wateringen vroeg zich afgelopen weekend af waar toch al die rode bultjes bij haar en haar man vandaan kwamen. Ze bleken niet de enige: door de verdriedubbeling van het aantal eikenprocessierupsen regent het klachten en zijn tubes zalf tegen de jeuk niet aan te slepen. Afgelopen weekend gaf Wagenaar met haar dansschool een voorstelling in de Rijswijkse Schouwburg, zonder te weten dat er bij de laad- en losplaats een nest vol eikenprocessierupsen zat. En ook bomen eromheen zaten er vol mee. ""Het was natuurlijk mooi weer, dus iedereen heeft ook lekker buitengestaan."" Tientallen docenten, leden en ouders van de dansschool hebben nu al dagen last van enorme jeuk en rode bultjes. Bij Wagenaar zelf vallen de klachten nog wel mee, zegt ze. ""Al komen er nog wel elke dag bultjes bij. Maar mijn man zit helemaal onder. Hij heeft er een allergische reactie van. En een collega van me heeft op haar blote voeten buiten gelopen. Het is helemaal rood en ze zegt dat het voelt alsof haar voet in brand staat. Ze weet niet wat ze moet."" Wagenaar heeft inmiddels alle betrokkenen geïnformeerd over de rupsenplaag in Rijswijk. Ook op onze Facebookpagina kregen we veel reacties van mensen met klachten, enkelen deelden een foto: Maar wat als je ten prooi bent gevallen aan die jeukerige, microscopische haartjes van de rups? Naast de eerder genoemde bultjes kun je ook last krijgen van rode of dikke ogen. Als je er gevoelig voor bent kun je ook kortademig worden, gaan braken of last krijgen van duizeligheid of koorts. ""Het is belangrijk de klachten goed in de gaten te houden"", waarschuwt Inez Greven van GGD Drenthe,",0
ad,"Alles wat op wapen lijkt is in ban gedaan Alles wat op wapen lijkt is in ban gedaan Darth Vader zonder lichtzwaard, een SWAT-cop zonder gun of Green Arrow zonder pijl en boog. Tijdens Dutch Comic Con zijn (nep)wapens verboden. ""Het is best een beetje balen.'' De prachtigste creaties stromen deze zaterdag de Jaarbeurs in. Het zijn cosplayers: fans die zich uitdossen als hun lievelingspersonage uit een sciencefiction- of fantasyfilm, strip, game of serie. Vaak maken ze de kostuums en props zelf. Maar bij deze aflevering van Comic Con ontbreekt iets. Vanwege de aanslag in de tram heeft de organisatie alles wat in de buurt komt van een wapen in de ban gedaan. Boet Havenaar van organisatie Easyfairs snapt dat het slikken was voor de cosplayers die veel tijd in hun outfit hebben gestoken. ""Vaak lijkt het net echt wat ze maken. Hier binnen valt het probleem wel mee, we wilden vooral voorkomen dat er buiten de Jaarbeurs verwarring ontstaat. Reizigers in het openbaar vervoer weten niet allemaal dat het Comic Con is en dat wat ze zien dus wel een nepwapen zal zijn. We wilden daarom zo vlak na de aanslag niet het risico nemen dat daarover verwarring ontstaat.'' Het moet gezegd, sommige cosplayers lijken verdacht veel op de mannen van de arrestatieteams. Zoals Lion Siek (18) uit Leidschendam en zijn vrienden. Hij is een gamepersonage uit de game Rainbow Six Siege en onderdeel van een antiterreureenheid. Heel stoer Heel stoer, maar zonder wapen. ""Ik snap het verbod wel, maar anderzijds zie je aan mijn pistool meteen dat ie nep is. En ik had hem onderweg sowieso ingepakt om beschadiging te voorkomen. Het had best gekund. Een beetje balen is het best wel.'' Ook Pim Gorissen (19) uit Brunssum ziet eruit alsof hij deze week een terreurverdachte in de",0
tubantia,"Winkeldief pakt dienstwapen van politie af Winkeldief pakt dienstwapen van politie af Een minderjarige verdachte in Almelo steelt tijdens zijn arrestatie het pistool van een agent en richt het op een omstander. Iedereen komt met de schrik vrij, maar de politie onderzoekt hoe het incident kon gebeuren. Een verdachte van winkeldiefstal heeft gistermiddag in Almelo kort het dienstpistool van een politieagent in handen gehad. Hij richtte het vervolgens op een medewerker van een supermarkt, die hem even daarvoor al tegen de grond had gewerkt. Dat blijkt uit een opname die door een omstander is gemaakt. De man zou hebben gestolen uit een supermarkt aan de Vriezenveenseweg, waarna hij door medewerkers van die winkel te voet is achtervolgd. Het winkelpersoneel achterhaalde de man, werkte hem tegen de grond en wachtte op de politie. Tijdens het wachten zou de man met zijn hoofd op de grond hebben gebonkt. Als de politie ter plaatse komt en de man laat opstaan, ontstaat er een worsteling. Daarbij grijpt de verdachte met zijn linkerhand naar het dienstwapen van een van de agenten, en weet deze eenvoudig af te pakken. Hij richt het op de winkelmedewerker voordat de agenten het wapen weer afpakken. Het hele incident duurt slechts enkele seconden. Een ooggetuige zegt dat de politie de man liet opstaan zonder hem eerst handboeien om te doen. ""Daardoor ging het mis. Dat mag toch niet gebeuren. Vervolgens pakt die agent heel laconiek zijn wapen weer terug. Die verdachte schreeuwde daarna nog dat hij nog maar 17 is, en beter terug kan gaan naar zijn land van herkomst."" De politie zegt te onderzoeken hoe het afpakken van het dienstwapen heeft kunnen gebeuren. ""Natuurlijk houden we dat tegen het licht"", zegt woordvoerder Jan Thijs van Hemmen. ""Agenten worden getraind om bij arrestaties hun dienstwapen weg te houden bij verdachten.""",0
https://nos.nl/artikel/143360-raadsels-rond-verdwijning-milly.html,"Raadsels rond verdwijning Milly Er is nog geen spoor van het vermiste meisje Millie Boele uit Dordrecht. Het meisje van 12 is sinds woensdagavond vermist. Rond het tijdstip van de verdwijning zijn opnames gemaakt van een meisje dat voor een capuchondragende man op straat loopt, maar Millies ouders hebben verklaard dat dat hun dochter niet is. De beelden waren gemaakt door een omwonende met een camera op zijn dak. De politie heeft geen idee wat er is gebeurd en heeft 40 mensen op de zaak gezet. Millie verdween woensdag rond 18 uur. Bijna 24 uur later werd een alarm uitgegeven via het Amber Alert-systeem.",0
brabantsdagblad,"'Dave is dood door wegpiraat'. Rechtszaak dodelijke botsing 'Dave is dood door wegpiraat'. Rechtszaak dodelijke botsing Een Ossenaar (31) hoorde gisteren twaalf maanden cel en twee jaar rijontzegging tegen zich eisen bij de rechtbank. De ongelukkige dood van Dave van Gijn (19) uit Den Bosch komt vooral op zijn conto, aldus het OM. De verdachte Ossenaar kreeg in de rechtbank niet één maar twee aanklagers aan zijn broek, zo leek het. Nadat in de ochtend zijn zaak was afgesloten, deed advocaat Robert Klaassen hem 's middags nog eens dunnetjes over. ,,Als deze man zich niet als een wegpiraat had gedragen, was dit tragische ongeluk nooit gebeurd."" Klaassen sprong in de bres voor een 22-jarige Bosschenaar, die zich eveneens moest verantwoorden voor het dodelijke ongeval op 8 oktober 2017 in Oss. Die nacht keerden Dave van Gijn en de Bossche verdachte huiswaarts van een feestje. De twee vrienden zaten op een snorscooter, Dave achterop. Volgens de bestuurder dirigeerde zijn routeplanner hem naar de Megensebaan. Deze weg is verboden terrein voor fietsers en bromfietsers. Een vrouw die uit tegengestelde richting kwam, probeerde het uitgelaten stel daarop te attenderen met lichtsignalen. De snorscooter werd even de berm in gestuurd, maar vervolgens hervatte het duo lachend zijn weg. Na het passeren van de spoortunnel ging het fout. De scooter werd van achter geschept door een witte BMW X5. De twee jongens vlogen door de lucht. Dave van Gijn belandde veertig meter verderop met zijn hoofd op het asfalt. Hij overleed ter plekke. Zijn vriend bracht het er wonderwel met lichte verwondingen vanaf. De bestuurder van de zwaarbeschadigde BMW - de 31-jarige man uit Oss - was verdwenen. De voorzitter van de rechtbank vroeg de jonge Bosschenaar: ,,Vindt u dat u straf verdient?"" De jongen toonde zich schuldbewust. ,,Dat lijkt me wel terecht."" Dat verbaasde",0
degelderlander,"Freek. Column Nynke de Jong Freek. Column Nynke de Jong Eerlijk is eerlijk, de boekenweek kon ook wel wat opschudding gebruiken. Het thema is dit jaar behoorlijk suf: 'de moeder de vrouw'; en de laatste Boekenbalvechtpartij dateert van 2004, toen Beau van Erven Dorens met zijn hoofd in een bloembak belandde. Maar daar was Freek de Jonge, die tijdens de speech van de nieuwe CPNB-directeur Eveline Aendekerk zijn ongenoegen over de winst van Forum voor Democratie ventileerde. De een vond het een mooie actie, de meeste reacties waren van het kaliber 'moet dit nou' en 'moet dit precies op dat moment'. Allemaal prima. Hij had namelijk ook wel even wat langer kunnen wachten met zijn verhaal. Nu interrumpeerde hij het moment stilte voor de slachtoffers van de aanslag in Utrecht. Dat is niet chic, en dat gaf De Jonge achteraf ook toe. De reacties over het momentum snap ik. De reacties die ik niet begreep, hadden allemaal te maken met Freek zijn leeftijd. Hij was een oude man, op zijn retour. Het woord 'seniel' viel. Het zijn de gemakkelijkste commentaren, en ze zijn te vergelijken met de kritiek op de klimaatspijbelaars. Die worden door tegenstanders ook consequent te jong genoemd. Wat weten die nou van de wereld? Eerst maar eens volwassen worden. En Freek? Die is seniel en sentimenteel. Die is al 74 en dus sowieso in de war. Met dit soort opmerkingen suggereer je dat je alleen je mening mag uiten als je daarvoor de ideale leeftijd hebt. Niet te oud, niet te jong, genoeg meegemaakt om ergens verstand van te mogen hebben, maar nog niet zo oud dat je overal de geschiedenis aan de haren bijsleept. Iemands mening afserveren door meteen diens leeftijd erbij te halen, zorgt ervoor dat je het verder niet over de mening zelf hoeft",0
https://nos.nl/artikel/2213480-tientallen-doden-in-libie-bij-dubbele-aanslag-bij-moskee.html,"Tientallen doden in Libië bij dubbele aanslag bij moskee In de Oost-Libische stad Benghazi zijn zeker 27 doden gevallen door twee bomaanslagen. Ook raakten tientallen mensen gewond. Onder de slachtoffers zijn zowel burgers als militairen. De aanslagen werden gepleegd met autobommen. De auto's ontploften bij een moskee in de wijk al-Salmani die volgens een Libische krant bezocht wordt door strijders van het Libische Nationale Leger (LNL), dat het oosten van het land in handen heeft. De eerste explosie vond plaats toen gelovigen na het gebed naar buiten kwamen. De andere auto ontplofte een half uur later, toen er veel hulpverleners ter plaatse waren. De verantwoordelijkheid voor de aanslag is niet opgeëist, maar er zijn aanwijzingen dat de terreurgroep IS erachter zit. Het LNL verjoeg vorig jaar de islamistische strijders uit Benghazi, onder wie die van IS. Een aanslag vorig jaar op een moskee in Egypte wordt ook aan IS toegeschreven. De daders gingen toen op ongeveer dezelfde manier te werk. De Libische dictator Kadhafi werd in 2011 door opstandelingen ten val gebracht en vermoord. Daarna brak een burgeroorlog uit tussen rivaliserende regeringen en milities. Sindsdien heerst er chaos en anarchie in het land. In het oosten zit nu een bewind dat door het LNL wordt gesteund, in de hoofdstad Tripoli een door het Westen erkende regering. De Franse president Macron bracht beide partijen vorig jaar bij elkaar. Ze spraken af dat er in het hele land presidents- en parlementsverkiezingen zouden komen, maar over een datum is nog niets bekend.",0
trouw,"'Hete zomer van 2018 kwam door de mens' 'Hete zomer van 2018 kwam door de mens' klimaatverandering - Wetenschappers weten het zeker: de hitte van vorig jaar is veroorzaakt door broeikasgassen. De hittegolf die Nederland vorig jaar trof, was niet zomaar een uitschieter van het weer. Hij was onderdeel van een lange warme periode die tegelijkertijd grote delen van Europa, Azië en Noord-Amerika trof. Voor 2010 kwam dat nooit voor, zegt klimatologe dr. Martha Vogel van de universiteit ETH in Zürich. En als het klimaat van de wereld niet door menselijk toedoen was veranderd, zou het ook nooit zijn gebeurd. Daarmee gaat ze verder dan gewoonlijk bij extreem weer. Meestal concluderen meteorologen, geconfronteerd met een extreme hittegolf of regenperiode, dat de kans daarop door de opwarming van het klimaat groter is geworden, maar dat die ook nog zouden kunnen vallen onder de normale variaties in het weer. Als het gaat om een periode van uitzonderlijke warmte van mei tot en met juli, in niet minder dan zeventien landen, over in totaal 5,2 miljoen vierkante kilometer waar mensen wonen of landbouw bedrijven, dan is die statistische uitweg niet meer begaanbaar. Vogel legde in Wenen, op het jaarlijkse congres van de Europese organisatie voor aardwetenschappen, de EGU, uit hoe ze tot die conclusie kwam. Samen met collega's van de ETH, de Universiteit van Bern en het Europees Centrum voor Weersverwachtingen op Middellange Termijn in Reading, Engeland, liet ze computers vele malen het weer van een heel jaar doorrekenen. Door daarbij telkens een iets andere beginwaarde te nemen voor weergegevens als temperatuur en wind, kreeg ze een grote verzameling weergebeurtenissen zoals die zouden kunnen plaatsvinden. De vraag was: hoe vaak zat daar een periode bij waarin van mei tot en met juli over een groot gebied iedereen het tegelijk warm had? Het antwoord",0
vk,"'Het gaat om het verschil tussen een moslim en een islamist'. Interview Bassam Tibi, Syrisch-Duitse politicoloog 'Het gaat om het verschil tussen een moslim en een islamist'. Interview Bassam Tibi, Syrisch-Duitse politicoloog Achter de rel rond het salafistische Cornelius Haga Lyceum gaat een fundamentele strijd schuil onder moslims in Europa, waarschuwt islamgeleerde Bassam Tibi. 'Als Europa zijn eigen verlichte moslims niet steunt, geeft het ruimte aan islamistische ondermijning.' 'Immens frustrerend.' De Syrisch-Duitse politicoloog en islamgeleerde Bassam Tibi doelt op de terroristische aanslag op moskeeën in Nieuw-Zeeland, de aanslag in een tram in Utrecht, de onmacht die de Nederlandse regering uitstraalt om het salafistische Cornelius Haga Lyceum in Amsterdam de voet dwars te zetten, maar vooral op de 'heftig gepolariseerde' reacties daarop. 'Zowel de linkse als rechtse flanken in de samenleving proberen hier politieke munt uit te slaan. Dat moet stoppen', reageert hij telefonisch vanuit de Duitse badplaats Binz, waar hij binnenkort zijn 75ste verjaardag viert. Veertig jaar al bestudeert Tibi, zelf belijdend moslim, de islam. 'Tegen moslims die de aanslagen in Nieuw-Zeeland framen als een wereldwijde oorlog tegen de islam. Tegen rechtsextremisten die de islam uit Europa willen bannen. Tegen linkse mensen die alle kritiek op de islam wegzetten als islamofobie, zeg ik: er bestaat niet één islam. Er zijn soennieten en sjiieten. Er zijn culturele, religieuze en politieke verschillen. En, zeer verontrustend, er zijn islamisten actief in het Westen die de democratie ondermijnen. Laat dat nu eindelijk eens tot de Europeanen doordringen.' Eind februari was Tibi even in Nederland voor een symposium dat de rechtenfaculteit van de Universiteit Leiden organiseerde ter gelegenheid van de lancering van de Nederlandse vertaling van dat boek. In dat boek gaat hij dieper in op de verschillen en reikt hij bouwstenen aan voor een alternatief voor het islamisme: de civiele islam. In Nederland is",0
https://nu.nl/binnenland/6084513/weerbericht-rustige-herfstdagen-met-zonnige-perioden.html,"Dit weekend kunnen we enkele buien verwachten, maar er zullen ook droge perioden zijn met zon. Vrijdagavond en in de nacht van vrijdag op zaterdag daalt het kwik naar 2 tot 8 graden. Er is daarbij ook kans op mist en vorst.Gepubliceerd op 16 oktober 2020 17:10",0
https://nos.nl/artikel/2332368-loonsverhoging-op-de-lange-baan-werknemers-gaan-de-pijn-voelen.html,"Loonsverhoging op de lange baan: 'Werknemers gaan de pijn voelen' Veel Nederlanders krijgen voorlopig geen loonsverhoging. Cao-besprekingen liggen bijna helemaal stil en als ze later dit jaar weer worden opgestart, willen werkgevers geen loonsverhogingen afspreken. ""De pijn zal voor een deel gevoeld worden door werknemers"", zegt Raymond Puts, directeur van werkgeversorganisatie AWVN. ""Bedrijven hebben te maken met vraaguitval. We moeten alles op alles zetten om banen te behouden. Salarisverhogingen worden echt een moeilijke zaak, het is reëel om te stellen dat het richting nul gaat."" Meer dan een miljoen werkenden vallen onder een cao die verlopen is. Het gaat om zo'n 300 cao's, waaronder de bouw, glastuinbouw, drogisterijen, apotheken en de doe-het-zelfbranche. Doorgaans worden er maandelijks tientallen cao's met loonsverhogingen afgesloten, maar sinds de coronamaatregelen gebeurt dat nauwelijks meer. In april ging het om acht stuks, tegenover 38 een jaar geleden. Nog nooit zijn er zo weinig cao's afgesloten als dit jaar. Volgens de werkgevers is er te veel onzekerheid over de impact van het coronavirus. Later dit jaar worden de onderhandelingen in de meeste sectoren weer opgestart. In de cao's die begin dit jaar zijn afgesloten, voor de corona-uitbraak, werd gemiddeld een loonstijging van 3 procent afgesproken. Vakbond FNV ging het jaar in met een looneis van 5 procent. Die blijft overeind, zegt Zakaria Boufangacha, cao-coördinator van de vakbond. ""Het is van belang voor de economie dat werknemers koopkracht behouden. Er zijn genoeg sectoren waar het goed gaat. Bij sectoren waar het minder gaat, zullen we in overleg met werkgevers kijken wat mogelijk is."" Hij wil later dit jaar voor sectoren alsnog loonsverhogingen afspreken die gaan gelden met terugwerkende kracht. De werkgevers vinden de wens van de werknemers een utopie. ""Ik kan hun eis van 5 procent begrijpen, maar het realiteitsgehalte is niet zo hoog"", zegt Raymond Puts van",0
https://nu.nl/binnenland/6079300/luchtballon-dreigt-op-fietspad-te-landen-nijkerkers-komen-in-actie.html,Buurtbewoners van een woonwijk in Nijkerk hebben dinsdag een luchtballon naar een veilige landingsplek geduwd. De ballon dreigde te landen op een fietspad.Gepubliceerd op 23 september 2020 11:35,0
destem,"'Tegenprestatie is geen doel'. Raad breda bezoekt rotterdam 'Tegenprestatie is geen doel'. Raad breda bezoekt rotterdam Rotterdam kent al jaren een tegenprestatie voor mensen in de bijstand. Bredase raadsleden namen een kijkje in buurthuis De Nieuwe Gaffel. In buurthuis De Nieuwe Gaffel in Rotterdam loopt Betty Hiwat zelfverzekerd rond en wijst vrijwilligers aan waar ze de lunch neer moet zetten voor een delegatie van Bredase raadsleden. Hiwat is zelf ook vrijwilliger. Nadat ze vier jaar geleden in het buurthuis begon, is ze uitgegroeid tot een van de dragende krachten. Betaald krijgt ze er niet voor: Hiwat is bijstandsgerechtigde en doet het werk als 'tegenprestatie'. Hiwat oogt als iemand die ook in een betaalde baan tot haar recht zou kunnen komen. Dat is volgens haar echter een illusie. ,,Ik loop tegen de zestig en heb lichamelijke klachten. Er is geen werkgever die op mij zit te wachten"", zegt Hiwat. Maar ze is erg blij met het werk dat zij bij De Nieuwe Gaffel kan doen. Hiwat zal dan ook niet door gemeente Rotterdam onder druk worden gezet om te solliciteren naar een betaalde baan. ,,Als we constateren dat vrijwilligerswerk het hoogst haalbare is, accepteren we dat"", zegt de Rotterdamse PvdA-wethouder Richard Moti tegen de Bredase bezoekers. De gemeenteraadsleden zijn in Rotterdam om te bekijken hoe die gemeente met de verplichte tegenprestatie omgaat voor mensen die langdurig in de bijstand zitten. Rotterdam is daar mee begonnen in 2010 in enkele wijken en inmiddels gebeurt het in de hele stad. Breda wil nu ook een tegenprestatie gaan invoeren voor de circa 2200 mensen die langer dan vijf jaar in de bijstand zitten. Na diverse sessies in de gemeenteraad, neemt de politiek er volgende week een beslissing over. Wat de raadsleden in Rotterdam al snel duidelijk wordt gemaakt is, dat een tegenprestatie daar geen",0
https://nos.nl/artikel/2087251-moeder-zegt-kinderen-in-een-waan-te-hebben-omgebracht.html,"Moeder zegt kinderen in een waan te hebben omgebracht Tijdens een rechtszaak in Zutphen heeft een moeder uitgelegd dat ze in 2013 haar twee kinderen in een waan heeft omgebracht. Aurélie V. bracht destijds haar dochtertje van 6 jaar en 8-jarige zoontje met messteken om het leven. Daarna probeerde ze zelfmoord te plegen. De moeder vertelde tegen de rechters dat ze in het voorjaar van 2013 een nachtmerrie had waarin ze zag hoe ze de kinderen doodde. Een half jaar later, in oktober, sloeg ze zonder het te beseffen toe, vervolgde ze. ""Ik handelde als een robot."" Het Openbaar Ministerie spreekt van regelrechte moord. V. vertelde verder dat ze het al een tijd moeilijk had met de opvoeding van de kinderen. De 8-jarige zoon Lucas was gehandicapt. Kort voordat ze een mes greep, was de thuiszorg nog langs geweest. Toen die wegging, deed ze de gordijnen dicht, schreef een afscheidsbrief en viel ze haar dochtertje en zoontje aan, vertelde ze in de rechtbank. Hun vader was op dat moment niet thuis. De rechtbank in Zutphen heeft twee dagen uitgetrokken voor de rechtszaak.",0
https://nu.nl/buitenland/6085265/nigeriaans-leger-opent-vuur-bij-protest-tegen-politiegeweld-meerdere-doden.html,"In de Nigeriaanse stad Lagos zouden dinsdag meerdere mensen overleden zijn nadat het leger het vuur opende op een groep demonstranten, meldt mensenrechtenorganisatie Amnesty International.""Er zijn verschillende demonstranten gedood, we proberen erachter te komen hoeveel precies"", aldus een woordvoerder van Amnesty. Zeker twee mensen zijn geraakt door kogels van het Nigeriaanse leger. Een ooggetuige vertelt aan de BBC dat zeker twintig demonstranten om het leven zijn gekomen.Het leger opende het vuur in stadsdistrict Likki, waar zich al een aantal dagen duizenden demonstranten verzamelen. De demonstranten protesteren tegen buitensporig politiegeweld in het land. Twee weken geleden besloot de Nigeriaanse politie een omstreden politie-eenheid direct op te heffen vanwege de demonstraties.Omdat de protesten aanhouden, is er in Lagos een avondklok ingesteld. Ook heeft de nationale politie de oproerpolitie ingezet, nadat demonstranten in het hele land meerde politiebureau's binnenvielen.Een woordvoerder van de lokale overheid zegt de gewelddadige inzet van het leger in Lagos dinsdagavond te onderzoeken.",0
parool,Gered uit Gaza Gered uit Gaza → Vijf leeuwen zijn gisteren geëvacueerd uit de vervallen dierentuin in Rafah in Gaza. De dierenartsen en vrijwilligers van de internationale organisatie Four Paws hebben ook een veertigtal andere verwaarloosde dieren in veiligheid gebracht. Ze krijgen een nieuw leven in reservaten in Jordanië en Zuid-Afrika.,0
